agent_id,tour_id,from_zone_id,to_zone_id,from_origin_node_id,to_destination_node_id,departure_time_in_min,end_time_in_min,travel_time_in_min,demand_type,information_type,value_of_time,vehicle_type,vehicle_age,distance
12242,12242,17,41,1289,5578,988.24,990.40,2.16,1,1,10.00,1,5,1.21,
12243,12243,11,24,5119,1325,988.24,990.70,2.46,1,1,10.00,1,5,0.63,
12244,12244,3,11,11159,5119,988.24,993.70,5.46,1,1,10.00,1,10,2.34,
12245,12245,34,41,1320,5578,988.25,991.10,2.85,1,1,10.00,1,15,1.81,
12246,12246,17,9,1289,5356,988.25,999.70,11.45,1,1,10.00,1,0,6.13,
12247,12247,3,34,11159,1320,988.26,989.50,1.24,1,1,10.00,1,10,0.59,
12248,12248,8,21,10847,6253,988.26,1006.40,18.14,1,1,10.00,1,15,0.86,
12249,12249,12,21,11151,6253,988.29,1016.30,28.01,1,1,10.00,1,5,3.48,
12250,12250,17,13,1289,5034,988.29,992.50,4.21,1,1,10.00,1,15,2.17,
12251,12251,9,34,5356,1320,988.29,995.00,6.71,1,1,10.00,1,5,2.95,
12252,12252,37,9,1353,5356,988.29,993.80,5.51,1,1,10.00,1,15,2.33,
12253,12253,13,24,5034,1325,988.29,994.60,6.31,1,1,10.00,1,0,1.99,
12254,12254,1,41,5577,5578,988.32,989.40,1.08,1,1,10.00,1,10,0.62,
12255,12255,18,41,1286,5578,988.33,990.80,2.47,1,1,10.00,1,10,1.15,
12256,12256,18,10,1286,5929,988.37,1001.70,13.33,1,1,10.00,1,15,6.49,
12257,12257,25,9,1355,5356,988.38,993.40,5.02,1,1,10.00,1,5,1.90,
12258,12258,19,24,1352,1325,988.38,998.80,10.42,1,1,10.00,1,10,4.20,
12259,12259,21,11,6253,5119,988.38,993.80,5.42,1,1,10.00,1,5,2.24,
12260,12260,25,24,1355,1325,988.38,993.90,5.52,1,1,10.00,1,10,1.76,
12261,12261,1,32,5577,1285,988.38,990.10,1.72,1,1,10.00,1,5,0.93,
12262,12262,18,34,1286,1320,988.38,992.60,4.22,1,1,10.00,1,10,2.09,
12263,12263,6,22,5238,3689,988.38,993.80,5.42,1,1,10.00,1,5,2.89,
12264,12264,19,9,1352,5356,988.38,993.20,4.82,1,1,10.00,1,5,2.27,
12265,12265,35,41,1290,5578,988.38,991.40,3.02,1,1,10.00,1,15,1.61,
12266,12266,3,23,11159,1361,988.38,997.40,9.02,1,1,10.00,1,10,3.60,
12267,12267,6,19,5238,1352,988.38,990.80,2.42,1,1,10.00,1,15,1.29,
12268,12268,6,16,5238,11827,988.38,997.30,8.92,1,1,10.00,1,15,5.62,
12269,12269,1,4,5577,11180,988.39,995.30,6.91,1,1,10.00,1,15,4.01,
12270,12270,2,21,11123,6253,988.46,1016.80,28.34,1,1,10.00,1,15,5.39,
12271,12271,6,31,5238,8002,988.46,993.50,5.04,1,1,10.00,1,5,2.85,
12272,12272,6,14,5238,5037,988.46,1000.70,12.24,1,1,10.00,1,5,6.67,
12273,12273,34,24,1322,1325,988.46,994.70,6.24,1,1,10.00,1,10,2.35,
12274,12274,9,21,5356,6253,988.46,1006.60,18.14,1,1,10.00,1,0,0.92,
12275,12275,2,19,11123,1352,988.46,995.90,7.44,1,1,10.00,1,5,3.88,
12276,12276,3,22,11159,3689,988.50,995.70,7.20,1,1,10.00,1,10,3.39,
12277,12277,3,19,11159,1352,988.50,992.20,3.70,1,1,10.00,1,0,1.87,
12278,12278,3,16,11159,11827,988.50,994.10,5.60,1,1,10.00,1,10,3.48,
12279,12279,17,22,1289,3689,988.54,999.70,11.16,1,1,10.00,1,5,5.37,
12280,12280,32,11,1285,5119,988.54,996.40,7.86,1,1,10.00,1,5,4.32,
12281,12281,17,19,1289,1352,988.54,995.80,7.26,1,1,10.00,1,10,3.87,
12282,12282,1,18,5577,1286,988.54,990.60,2.06,1,1,10.00,1,5,0.90,
12283,12283,17,16,1289,11827,988.54,990.40,1.86,1,1,10.00,1,5,0.82,
12284,12284,3,24,11159,1325,988.54,994.90,6.36,1,1,10.00,1,15,2.63,
12285,12285,6,11,5238,5119,988.56,998.10,9.54,1,1,10.00,1,0,4.07,
12286,12286,27,41,1348,5578,988.57,994.10,5.53,1,1,10.00,1,15,3.44,
12287,12287,27,11,1348,5119,988.57,994.40,5.83,1,1,10.00,1,15,2.58,
12288,12288,2,14,11123,5037,988.57,993.70,5.13,1,1,10.00,1,0,2.82,
12289,12289,3,14,11159,5037,988.59,995.90,7.31,1,1,10.00,1,15,4.03,
12290,12290,1,15,5577,4899,988.60,992.20,3.60,1,1,10.00,1,0,2.08,
12291,12291,17,31,1289,8116,988.60,991.40,2.80,1,1,10.00,1,15,1.29,
12292,12292,2,31,11123,8116,988.60,990.20,1.60,1,1,10.00,1,5,0.79,
12293,12293,27,34,1348,1322,988.60,990.60,2.00,1,1,10.00,1,0,0.83,
12294,12294,1,28,5577,1359,988.60,997.00,8.40,1,1,10.00,1,15,4.78,
12295,12295,28,24,1359,1325,988.60,992.60,4.00,1,1,10.00,1,10,1.26,
12296,12296,17,14,1289,5037,988.60,993.00,4.40,1,1,10.00,1,10,2.21,
12297,12297,1,37,5577,1353,988.60,993.60,5.00,1,1,10.00,1,5,3.19,
12298,12298,26,25,1323,1355,988.61,990.20,1.59,1,1,10.00,1,10,0.53,
12299,12299,36,21,1299,6253,988.61,1019.90,31.29,1,1,10.00,1,15,4.29,
12300,12300,11,41,5119,5578,988.64,996.60,7.96,1,1,10.00,1,0,5.03,
12301,12301,7,11,11281,5119,988.64,997.20,8.56,1,1,10.00,1,0,3.38,
12302,12302,21,32,6253,1285,988.67,998.50,9.83,1,1,10.00,1,0,5.86,
12303,12303,1,9,5577,5356,988.67,1000.00,11.33,1,1,10.00,1,15,6.56,
12304,12304,7,13,11281,5034,988.67,998.70,10.03,1,1,10.00,1,5,5.74,
12305,12305,1,11,5577,5119,988.67,997.20,8.53,1,1,10.00,1,0,4.77,
12306,12306,2,41,11123,5578,988.67,991.20,2.53,1,1,10.00,1,5,1.70,
12307,12307,12,9,11151,5356,988.67,997.10,8.43,1,1,10.00,1,15,2.95,
12308,12308,12,24,11151,1325,988.67,993.80,5.13,1,1,10.00,1,5,1.44,
12309,12309,13,11,5034,5119,988.67,995.80,7.13,1,1,10.00,1,15,2.49,
12310,12310,7,34,11281,1319,988.67,994.40,5.73,1,1,10.00,1,15,3.03,
12311,12311,41,13,5578,5034,988.67,993.80,5.13,1,1,10.00,1,10,3.10,
12312,12312,3,41,11159,5578,988.67,993.50,4.83,1,1,10.00,1,10,3.20,
12313,12313,3,11,11159,5119,988.68,999.00,10.32,1,1,10.00,1,5,4.30,
12314,12314,17,11,1289,5119,988.69,1002.80,14.11,1,1,10.00,1,0,6.30,
12315,12315,1,13,5577,5034,988.70,993.60,4.90,1,1,10.00,1,15,2.85,
12316,12316,1,34,5577,1319,988.70,991.30,2.60,1,1,10.00,1,0,1.56,
12317,12317,37,41,1349,5578,988.70,994.20,5.50,1,1,10.00,1,5,3.43,
12318,12318,25,27,1354,1346,988.70,991.60,2.90,1,1,10.00,1,15,0.99,
12319,12319,3,13,11159,5034,988.71,994.90,6.20,1,1,10.00,1,0,3.30,
12320,12320,28,25,1359,1354,988.72,992.20,3.48,1,1,10.00,1,15,1.47,
12321,12321,3,2,11159,11123,988.72,992.00,3.28,1,1,10.00,1,5,2.02,
12322,12322,5,11,11282,5119,988.72,996.30,7.58,1,1,10.00,1,5,4.11,
12323,12323,17,3,1289,11159,988.72,992.80,4.08,1,1,10.00,1,10,2.52,
12324,12324,2,3,11123,11159,988.72,992.00,3.28,1,1,10.00,1,0,2.02,
12325,12325,6,9,5238,5356,988.72,993.90,5.18,1,1,10.00,1,10,2.75,
12326,12326,32,21,1285,6253,988.72,1018.20,29.48,1,1,10.00,1,0,5.87,
12327,12327,37,34,1349,1319,988.72,990.10,1.38,1,1,10.00,1,10,0.48,
12328,12328,31,41,1316,5578,988.75,992.00,3.25,1,1,10.00,1,5,1.97,
12329,12329,5,13,11282,5034,988.78,997.60,8.82,1,1,10.00,1,15,5.07,
12330,12330,27,21,1346,6253,988.78,1012.70,23.92,1,1,10.00,1,15,3.13,
12331,12331,19,11,1352,5119,988.78,997.50,8.72,1,1,10.00,1,10,3.08,
12332,12332,5,34,11282,1319,988.78,993.80,5.02,1,1,10.00,1,0,2.50,
12333,12333,25,41,1354,5578,988.78,995.20,6.42,1,1,10.00,1,15,3.99,
12334,12334,31,13,1316,5034,988.78,993.10,4.32,1,1,10.00,1,5,2.17,
12335,12335,25,11,1354,5119,988.78,993.00,4.22,1,1,10.00,1,0,1.47,
12336,12336,26,18,1323,1286,988.80,995.40,6.60,1,1,10.00,1,10,3.02,
12337,12337,7,21,11281,6253,988.82,1009.10,20.28,1,1,10.00,1,5,1.81,
12338,12338,9,24,5356,1325,988.82,994.40,5.58,1,1,10.00,1,10,1.99,
12339,12339,3,9,11159,5356,988.82,996.40,7.58,1,1,10.00,1,15,4.13,
12340,12340,2,24,11123,1325,988.82,997.70,8.88,1,1,10.00,1,0,3.35,
12341,12341,2,9,11123,5356,988.82,998.10,9.28,1,1,10.00,1,15,4.86,
12342,12342,41,21,5578,6253,988.82,1019.40,30.58,1,1,10.00,1,15,6.57,
12343,12343,34,11,1320,5119,988.85,994.00,5.15,1,1,10.00,1,0,2.06,
12344,12344,1,21,5577,6253,988.85,1018.30,29.45,1,1,10.00,1,5,6.32,
12345,12345,17,24,1289,1325,988.85,998.10,9.25,1,1,10.00,1,0,4.63,
12346,12346,32,40,1285,1296,988.85,993.60,4.75,1,1,10.00,1,5,2.60,
12347,12347,3,21,11159,6253,988.85,1013.90,25.05,1,1,10.00,1,15,3.88,
12348,12348,27,14,1346,5037,988.87,996.80,7.93,1,1,10.00,1,10,4.27,
12349,12349,1,19,5577,1352,988.87,996.40,7.53,1,1,10.00,1,5,4.30,
12350,12350,1,16,5577,11827,988.87,990.50,1.63,1,1,10.00,1,10,0.90,
12351,12351,34,13,1320,5034,988.87,992.20,3.33,1,1,10.00,1,5,1.77,
12352,12352,28,26,1359,1323,988.88,993.60,4.72,1,1,10.00,1,10,2.08,
12353,12353,10,11,5929,5119,988.90,993.10,4.20,1,1,10.00,1,10,1.54,
12354,12354,14,41,5037,5578,988.91,993.30,4.39,1,1,10.00,1,5,2.54,
12355,12355,7,14,11281,5037,988.91,1001.80,12.89,1,1,10.00,1,15,6.49,
12356,12356,31,21,1318,6253,988.91,1014.70,25.79,1,1,10.00,1,15,4.08,
12357,12357,18,24,1286,1325,988.91,1000.00,11.09,1,1,10.00,1,0,4.03,
12358,12358,18,9,1286,5356,988.91,1001.50,12.59,1,1,10.00,1,15,7.09,
12359,12359,41,14,5578,5037,988.91,993.30,4.39,1,1,10.00,1,5,2.54,
12360,12360,1,14,5577,5037,988.93,993.00,4.07,1,1,10.00,1,5,2.29,
12361,12361,3,38,11159,1397,988.95,995.30,6.35,1,1,10.00,1,15,2.84,
12362,12362,1,31,5577,8002,988.95,991.80,2.85,1,1,10.00,1,0,1.72,
12363,12363,5,14,11282,5037,988.98,998.90,9.92,1,1,10.00,1,10,5.69,
12364,12364,12,41,11151,5578,988.98,994.80,5.82,1,1,10.00,1,5,3.20,
12365,12365,12,11,11151,5119,988.98,994.80,5.82,1,1,10.00,1,5,1.75,
12366,12366,3,20,11159,1357,988.98,994.30,5.32,1,1,10.00,1,15,2.36,
12367,12367,34,21,1322,6253,988.98,1014.50,25.52,1,1,10.00,1,0,3.96,
12368,12368,32,30,1285,1360,988.98,997.70,8.72,1,1,10.00,1,10,4.51,
12369,12369,1,41,5577,5578,988.99,990.10,1.11,1,1,10.00,1,5,0.62,
12370,12370,31,14,8002,5037,989.02,995.20,6.18,1,1,10.00,1,15,2.69,
12371,12371,32,9,1285,5356,989.02,1000.10,11.08,1,1,10.00,1,0,6.11,
12372,12372,3,18,11159,1286,989.02,994.90,5.88,1,1,10.00,1,0,3.48,
12373,12373,6,41,5238,5578,989.03,997.20,8.17,1,1,10.00,1,5,5.34,
12374,12374,3,17,11159,1289,989.05,993.20,4.15,1,1,10.00,1,5,2.52,
12375,12375,25,39,1355,1404,989.07,992.30,3.23,1,1,10.00,1,0,1.28,
12376,12376,20,15,1357,4899,989.08,999.00,9.92,1,1,10.00,1,0,4.98,
12377,12377,3,37,11159,1353,989.08,991.00,1.92,1,1,10.00,1,15,0.74,
12378,12378,7,24,11281,1325,989.10,999.10,10.00,1,1,10.00,1,15,3.67,
12379,12379,41,9,5578,5356,989.10,1000.10,11.00,1,1,10.00,1,5,6.04,
12380,12380,41,24,5578,1325,989.10,999.80,10.70,1,1,10.00,1,5,4.25,
12381,12381,11,9,5119,5356,989.10,993.20,4.10,1,1,10.00,1,5,1.70,
12382,12382,3,41,11159,5578,989.11,993.90,4.79,1,1,10.00,1,5,3.20,
12383,12383,1,24,5577,1325,989.12,998.90,9.78,1,1,10.00,1,5,4.00,
12384,12384,3,11,11159,5119,989.12,994.30,5.18,1,1,10.00,1,5,2.34,
12385,12385,17,41,1289,5578,989.12,991.30,2.18,1,1,10.00,1,5,1.21,
12386,12386,2,11,11123,5119,989.12,998.90,9.78,1,1,10.00,1,10,3.66,
12387,12387,9,39,5356,1404,989.12,991.30,2.18,1,1,10.00,1,0,0.90,
12388,12388,3,24,11159,1325,989.12,997.60,8.48,1,1,10.00,1,0,3.34,
12389,12389,3,34,11159,1322,989.13,990.40,1.27,1,1,10.00,1,15,0.59,
12390,12390,2,13,11123,5034,989.13,992.80,3.67,1,1,10.00,1,15,2.20,
12391,12391,2,34,11123,1322,989.13,990.40,1.27,1,1,10.00,1,15,0.63,
12392,12392,8,33,10847,1351,989.14,994.20,5.06,1,1,10.00,1,10,2.70,
12393,12393,17,34,1289,1322,989.15,991.20,2.05,1,1,10.00,1,5,0.71,
12394,12394,5,24,11282,1325,989.15,999.20,10.05,1,1,10.00,1,0,3.99,
12395,12395,37,24,1353,1325,989.15,995.10,5.95,1,1,10.00,1,15,2.38,
12396,12396,5,9,11282,5356,989.15,993.60,4.45,1,1,10.00,1,0,2.38,
12397,12397,31,24,8116,1325,989.18,1001.80,12.62,1,1,10.00,1,5,4.78,
12398,12398,18,11,1286,5119,989.18,999.30,10.12,1,1,10.00,1,15,5.30,
12399,12399,31,9,8116,5356,989.18,997.60,8.42,1,1,10.00,1,5,4.32,
12400,12400,6,21,5238,6253,989.18,1011.00,21.82,1,1,10.00,1,5,2.51,
12401,12401,31,33,1314,1351,989.18,993.80,4.62,1,1,10.00,1,15,2.06,
12402,12402,9,8,5356,10847,989.21,989.90,0.69,1,1,10.00,1,15,0.32,
12403,12403,34,9,1319,5356,989.22,997.30,8.08,1,1,10.00,1,0,4.20,
12404,12404,17,21,1289,6253,989.24,1019.20,29.96,1,1,10.00,1,0,5.89,
12405,12405,24,28,1325,1359,989.24,994.00,4.76,1,1,10.00,1,0,1.68,
12406,12406,28,5,1359,11282,989.25,995.30,6.05,1,1,10.00,1,10,3.02,
12407,12407,32,41,1285,5578,989.26,991.40,2.14,1,1,10.00,1,0,1.18,
12408,12408,3,31,11159,1314,989.29,990.80,1.51,1,1,10.00,1,0,0.71,
12409,12409,3,14,11159,5037,989.29,996.70,7.41,1,1,10.00,1,5,3.93,
12410,12410,7,41,11281,5578,989.31,998.20,8.89,1,1,10.00,1,0,5.64,
12411,12411,41,11,5578,5119,989.33,998.10,8.77,1,1,10.00,1,10,5.03,
12412,12412,1,11,5577,5119,989.33,997.80,8.47,1,1,10.00,1,0,4.77,
12413,12413,10,3,5929,11159,989.34,995.70,6.36,1,1,10.00,1,5,3.06,
12414,12414,15,3,4899,11159,989.35,996.10,6.75,1,1,10.00,1,10,3.72,
12415,12415,37,11,1349,5119,989.35,994.40,5.05,1,1,10.00,1,10,2.09,
12416,12416,5,41,11282,5578,989.35,996.90,7.55,1,1,10.00,1,15,4.97,
12417,12417,6,24,5238,1325,989.37,999.90,10.53,1,1,10.00,1,10,4.36,
12418,12418,31,11,1314,5119,989.38,995.10,5.72,1,1,10.00,1,0,2.53,
12419,12419,3,9,11159,5356,989.41,997.30,7.89,1,1,10.00,1,15,4.14,
12420,12420,17,9,1289,5356,989.42,999.90,10.48,1,1,10.00,1,0,5.35,
12421,12421,34,41,1319,5578,989.42,992.20,2.78,1,1,10.00,1,5,1.81,
12422,12422,6,11,5238,5119,989.52,997.90,8.38,1,1,10.00,1,15,4.48,
12423,12423,2,41,11123,5578,989.56,992.10,2.54,1,1,10.00,1,0,1.70,
12424,12424,3,41,11159,5578,989.56,994.30,4.74,1,1,10.00,1,10,3.20,
12425,12425,1,9,5577,5356,989.56,1001.00,11.44,1,1,10.00,1,0,6.56,
12426,12426,13,33,5034,1351,989.56,998.50,8.94,1,1,10.00,1,5,4.65,
12427,12427,3,11,11159,5119,989.56,994.50,4.94,1,1,10.00,1,15,2.34,
12428,12428,17,11,1289,5119,989.56,997.80,8.24,1,1,10.00,1,5,4.34,
12429,12429,3,13,11159,5034,989.57,995.60,6.03,1,1,10.00,1,15,3.40,
12430,12430,3,21,11159,6253,989.62,1015.00,25.38,1,1,10.00,1,10,3.88,
12431,12431,1,41,5577,5578,989.66,990.70,1.04,1,1,10.00,1,15,0.62,
12432,12432,5,4,11282,11180,989.67,992.30,2.63,1,1,10.00,1,15,1.32,
12433,12433,3,24,11159,1325,989.71,995.40,5.69,1,1,10.00,1,10,2.63,
12434,12434,13,36,5034,1299,989.79,991.30,1.51,1,1,10.00,1,10,0.64,
12435,12435,37,40,1349,1296,989.81,996.50,6.69,1,1,10.00,1,15,3.58,
12436,12436,18,36,1286,1299,989.86,994.50,4.64,1,1,10.00,1,15,2.21,
12437,12437,21,18,6253,1286,989.86,1001.60,11.74,1,1,10.00,1,15,6.85,
12438,12438,8,36,10847,1299,989.93,997.60,7.67,1,1,10.00,1,10,3.40,
12439,12439,39,22,1404,3689,989.94,991.50,1.56,1,1,10.00,1,5,0.57,
12440,12440,7,4,11281,11180,990.00,993.60,3.60,1,1,10.00,1,10,1.99,
12441,12441,11,20,5119,1356,990.00,995.70,5.70,1,1,10.00,1,5,2.51,
12442,12442,15,9,4899,5356,990.00,1000.60,10.60,1,1,10.00,1,10,3.95,
12443,12443,7,19,11281,1352,990.00,992.50,2.50,1,1,10.00,1,0,1.11,
12444,12444,12,16,11151,11827,990.00,994.50,4.50,1,1,10.00,1,15,2.43,
12445,12445,14,9,5037,5356,990.00,1003.50,13.50,1,1,10.00,1,0,6.52,
12446,12446,25,17,1354,1289,990.00,995.70,5.70,1,1,10.00,1,5,3.31,
12447,12447,37,14,1349,5037,990.00,998.00,8.00,1,1,10.00,1,0,4.26,
12448,12448,6,2,5238,11123,990.00,996.40,6.40,1,1,10.00,1,15,4.16,
12449,12449,41,20,5578,1356,990.00,998.90,8.90,1,1,10.00,1,10,5.08,
12450,12450,7,18,11281,1286,990.00,1000.90,10.90,1,1,10.00,1,10,5.93,
12451,12451,41,2,5578,11123,990.00,992.70,2.70,1,1,10.00,1,0,1.70,
12452,12452,2,11,11123,5119,990.00,996.90,6.90,1,1,10.00,1,15,3.84,
12453,12453,6,41,5238,5578,990.00,998.10,8.10,1,1,10.00,1,15,5.34,
12454,12454,6,20,5238,1357,990.00,993.40,3.40,1,1,10.00,1,15,1.65,
12455,12455,9,28,5356,1359,990.00,992.70,2.70,1,1,10.00,1,10,1.03,
12456,12456,7,20,11281,1357,990.00,992.40,2.40,1,1,10.00,1,5,0.96,
12457,12457,9,11,5356,5119,990.00,994.60,4.60,1,1,10.00,1,0,1.70,
12458,12458,25,28,1355,1359,990.00,994.70,4.70,1,1,10.00,1,5,1.47,
12459,12459,3,34,11159,1320,990.00,991.10,1.10,1,1,10.00,1,15,0.59,
12460,12460,34,7,1320,11281,990.00,995.90,5.90,1,1,10.00,1,15,3.03,
12461,12461,16,34,11827,1320,990.00,993.10,3.10,1,1,10.00,1,5,1.32,
12462,12462,35,21,1290,6253,990.00,1020.40,30.40,1,1,10.00,1,5,5.99,
12463,12463,14,37,5037,1353,990.00,998.00,8.00,1,1,10.00,1,5,4.16,
12464,12464,34,24,1320,1325,990.00,996.00,6.00,1,1,10.00,1,15,2.35,
12465,12465,2,9,11123,5356,990.00,1000.20,10.20,1,1,10.00,1,5,5.63,
12466,12466,35,22,1290,3689,990.00,1000.00,10.00,1,1,10.00,1,5,4.30,
12467,12467,18,27,1286,1348,990.00,996.40,6.40,1,1,10.00,1,15,3.72,
12468,12468,15,11,4899,5119,990.00,998.50,8.50,1,1,10.00,1,10,2.76,
12469,12469,5,16,11282,11827,990.00,999.60,9.60,1,1,10.00,1,5,5.74,
12470,12470,31,19,8002,1352,990.00,995.80,5.80,1,1,10.00,1,15,2.40,
12471,12471,37,17,1353,1289,990.00,994.80,4.80,1,1,10.00,1,15,2.76,
12472,12472,2,6,11123,5238,990.00,997.10,7.10,1,1,10.00,1,15,4.16,
12473,12473,11,18,5119,1286,990.00,999.20,9.20,1,1,10.00,1,5,5.30,
12474,12474,6,23,5238,1361,990.00,997.20,7.20,1,1,10.00,1,5,3.54,
12475,12475,28,9,1359,5356,990.00,992.60,2.60,1,1,10.00,1,15,1.03,
12476,12476,32,3,1285,11159,990.00,993.90,3.90,1,1,10.00,1,0,2.49,
12477,12477,32,15,1285,4899,990.00,994.70,4.70,1,1,10.00,1,5,2.64,
12478,12478,14,38,5037,1397,990.00,1002.30,12.30,1,1,10.00,1,15,6.25,
12479,12479,34,14,1322,5037,990.00,994.50,4.50,1,1,10.00,1,15,2.40,
12480,12480,21,14,6253,5037,990.00,1000.20,10.20,1,1,10.00,1,0,4.71,
12481,12481,5,32,11282,1285,990.00,996.90,6.90,1,1,10.00,1,5,4.26,
12482,12482,27,13,1348,5034,990.00,996.60,6.60,1,1,10.00,1,5,3.65,
12483,12483,6,34,5238,1322,990.00,994.80,4.80,1,1,10.00,1,5,2.73,
12484,12484,3,6,11159,5238,990.00,994.70,4.70,1,1,10.00,1,5,2.65,
12485,12485,5,17,11282,1289,990.00,997.10,7.10,1,1,10.00,1,5,4.29,
12486,12486,32,14,1285,5037,990.00,995.10,5.10,1,1,10.00,1,10,2.85,
12487,12487,5,18,11282,1286,990.00,998.90,8.90,1,1,10.00,1,0,5.25,
12488,12488,6,9,5238,5356,990.00,995.20,5.20,1,1,10.00,1,5,2.75,
12489,12489,31,27,8116,1348,990.00,992.70,2.70,1,1,10.00,1,0,0.95,
12490,12490,3,14,11159,5037,990.00,997.00,7.00,1,1,10.00,1,0,4.03,
12491,12491,41,31,5578,8116,990.00,993.40,3.40,1,1,10.00,1,10,1.97,
12492,12492,11,21,5119,6253,990.00,1013.10,23.10,1,1,10.00,1,15,2.24,
12493,12493,9,6,5356,5238,990.00,994.90,4.90,1,1,10.00,1,5,2.75,
12494,12494,7,22,11281,3689,990.00,994.60,4.60,1,1,10.00,1,10,2.19,
12495,12495,6,3,5238,11159,990.00,995.90,5.90,1,1,10.00,1,15,3.15,
12496,12496,27,1,1348,5577,990.00,994.90,4.90,1,1,10.00,1,0,3.19,
12497,12497,2,1,11123,5577,990.00,992.30,2.30,1,1,10.00,1,0,1.45,
12498,12498,15,14,4899,5037,990.00,991.70,1.70,1,1,10.00,1,5,0.73,
12499,12499,16,24,11827,1325,990.00,999.40,9.40,1,1,10.00,1,10,3.48,
12500,12500,41,34,5578,1319,990.00,992.90,2.90,1,1,10.00,1,5,1.81,
12501,12501,9,41,5356,5578,990.00,1001.40,11.40,1,1,10.00,1,0,6.81,
12502,12502,37,9,1349,5356,990.00,996.30,6.30,1,1,10.00,1,5,2.75,
12503,12503,21,16,6253,11827,990.00,1001.60,11.60,1,1,10.00,1,5,6.85,
12504,12504,41,36,5578,1299,990.00,994.40,4.40,1,1,10.00,1,5,2.43,
12505,12505,41,37,5578,1349,990.00,995.80,5.80,1,1,10.00,1,0,3.43,
12506,12506,3,19,11159,1352,990.00,994.00,4.00,1,1,10.00,1,10,1.87,
12507,12507,33,41,1351,5578,990.00,997.20,7.20,1,1,10.00,1,10,4.55,
12508,12508,27,11,1346,5119,990.00,995.50,5.50,1,1,10.00,1,0,2.58,
12509,12509,11,34,5119,1319,990.00,994.00,4.00,1,1,10.00,1,5,2.06,
12510,12510,21,41,6253,5578,990.00,1000.90,10.90,1,1,10.00,1,5,6.57,
12511,12511,12,19,11151,1352,990.00,999.70,9.70,1,1,10.00,1,5,4.75,
12512,12512,21,19,6253,1352,990.00,994.40,4.40,1,1,10.00,1,5,2.04,
12513,12513,28,32,1359,1285,990.00,999.30,9.30,1,1,10.00,1,15,4.91,
12514,12514,6,33,5238,1351,990.00,992.80,2.80,1,1,10.00,1,15,1.29,
12515,12515,25,13,1354,5034,990.00,996.80,6.80,1,1,10.00,1,0,3.46,
12516,12516,16,21,11827,6253,990.00,1021.70,31.70,1,1,10.00,1,5,5.71,
12517,12517,28,31,1359,1314,990.00,997.00,7.00,1,1,10.00,1,15,3.13,
12518,12518,5,11,11282,5119,990.00,998.40,8.40,1,1,10.00,1,0,4.11,
12519,12519,28,1,1359,5577,990.00,998.00,8.00,1,1,10.00,1,0,4.77,
12520,12520,3,9,11159,5356,990.00,997.50,7.50,1,1,10.00,1,10,3.35,
12521,12521,37,16,1349,11827,990.00,996.30,6.30,1,1,10.00,1,15,3.71,
12522,12522,32,13,1285,5034,990.00,994.90,4.90,1,1,10.00,1,0,2.67,
12523,12523,31,22,1316,3689,990.00,998.10,8.10,1,1,10.00,1,0,3.59,
12524,12524,37,13,1349,5034,990.00,996.70,6.70,1,1,10.00,1,15,3.54,
12525,12525,6,32,5238,1285,990.00,997.90,7.90,1,1,10.00,1,0,4.64,
12526,12526,1,39,5577,1404,990.00,1000.90,10.90,1,1,10.00,1,15,5.59,
12527,12527,13,16,5034,11827,990.00,994.40,4.40,1,1,10.00,1,10,2.33,
12528,12528,31,41,1316,5578,990.00,993.30,3.30,1,1,10.00,1,5,1.97,
12529,12529,1,38,5577,1397,990.00,999.50,9.50,1,1,10.00,1,0,5.28,
12530,12530,18,6,1286,5238,990.00,999.50,9.50,1,1,10.00,1,10,5.62,
12531,12531,34,1,1319,5577,990.00,992.40,2.40,1,1,10.00,1,10,1.56,
12532,12532,11,19,5119,1352,990.00,996.70,6.70,1,1,10.00,1,5,3.14,
12533,12533,17,2,1289,11123,990.00,992.10,2.10,1,1,10.00,1,5,1.02,
12534,12534,37,15,1349,4899,990.00,997.80,7.80,1,1,10.00,1,10,3.95,
12535,12535,31,23,1316,1361,990.00,997.80,7.80,1,1,10.00,1,15,3.44,
12536,12536,15,21,4899,6253,990.00,1024.00,34.00,1,1,10.00,1,10,7.09,
12537,12537,11,24,5119,1325,990.00,992.30,2.30,1,1,10.00,1,5,0.63,
12538,12538,1,36,5577,1299,990.00,993.90,3.90,1,1,10.00,1,10,2.18,
12539,12539,1,35,5577,1290,990.00,992.70,2.70,1,1,10.00,1,10,1.36,
12540,12540,32,11,1285,5119,990.00,998.30,8.30,1,1,10.00,1,10,4.32,
12541,12541,28,3,1359,11159,990.00,994.70,4.70,1,1,10.00,1,5,2.34,
12542,12542,18,3,1286,11159,990.00,995.70,5.70,1,1,10.00,1,5,3.48,
12543,12543,18,13,1286,5034,990.00,995.50,5.50,1,1,10.00,1,5,2.88,
12544,12544,1,22,5577,3689,990.00,1000.50,10.50,1,1,10.00,1,15,5.45,
12545,12545,5,21,11282,6253,990.00,1011.90,21.90,1,1,10.00,1,0,2.14,
12546,12546,28,11,1359,5119,990.00,992.20,2.20,1,1,10.00,1,5,0.97,
12547,12547,21,24,6253,1325,990.00,998.00,8.00,1,1,10.00,1,10,2.53,
12548,12548,27,9,1346,5356,990.00,996.80,6.80,1,1,10.00,1,10,3.38,
