vehicle id,anaysis_travel_distance,anaysis_travel_time
14326,1.9,4.1
14327,3.2,4.8
14328,3.9,28.4
14329,3.9,6.9
14330,2.5,5.6
14331,6.8,11.8
14332,5.3,10.9
14333,2.0,4.6
14334,4.0,10.2
14335,2.1,3.9
14336,4.1,10.2
14337,6.3,33.1
14338,3.3,8.3
14339,3.8,7.8
14340,3.2,7.1
14341,1.8,5.5
14342,0.9,1.8
14343,1.6,3.1
14344,2.2,6.1
14345,5.6,8.8
14346,1.3,2.6
14347,1.9,4.9
14348,2.1,4.1
14349,2.3,5.0
14350,2.9,5.9
14351,3.3,9.8
14352,1.2,2.2
14353,4.8,8.5
14354,4.1,8.9
14355,3.7,8.5
14356,5.0,8.2
14357,2.7,4.5
14358,0.8,1.6
14359,2.7,4.7
14360,3.6,6.7
14361,3.4,6.0
14362,4.8,10.7
14363,6.6,34.2
14364,3.3,7.2
14365,3.3,8.1
14366,1.8,23.3
14367,2.0,6.1
14368,5.6,10.6
14369,4.2,8.3
14370,0.7,1.7
14371,4.3,8.5
14372,1.2,2.5
14373,2.7,4.7
14374,5.9,32.9
14375,2.2,4.3
14376,0.6,1.0
14377,2.3,4.8
14378,2.1,4.8
14379,5.0,7.8
14380,2.8,7.1
14381,3.2,4.9
14382,1.7,2.6
14383,6.6,11.4
14384,4.1,6.7
14385,4.0,7.6
14386,2.3,4.9
14387,2.4,4.8
14388,2.6,6.6
14389,3.2,7.9
14390,2.7,5.9
14391,2.1,4.2
14392,3.6,7.2
14393,2.6,6.3
14394,2.4,4.2
14395,1.9,3.3
14396,4.7,8.2
14397,2.9,6.7
14398,2.1,4.1
14399,3.4,5.7
14400,6.2,10.9
14401,6.8,15.4
14402,3.0,5.2
14403,1.3,2.5
14404,2.4,4.8
14405,3.6,7.2
14406,1.0,2.4
14407,3.6,8.2
14408,1.0,2.4
14409,3.2,6.8
14410,6.9,35.4
14411,3.5,32.4
14412,0.7,2.0
14413,3.1,7.9
14414,1.0,1.8
14415,3.2,6.6
14416,2.6,5.7
14417,2.3,4.2
14418,3.0,6.3
14419,4.2,7.8
14420,2.3,3.9
14421,5.0,12.0
14422,2.5,5.2
14423,5.4,9.6
14424,4.5,9.3
14425,1.3,3.0
14426,4.3,7.5
14427,4.3,6.6
14428,1.5,4.0
14429,4.2,10.1
14430,2.5,4.2
14431,0.9,2.1
14432,0.4,1.1
14433,1.9,6.7
14434,2.5,7.8
14435,3.1,6.5
14436,2.5,4.2
14437,3.2,8.2
14438,2.6,5.9
14439,4.2,7.7
14440,3.4,6.9
14441,2.3,4.5
14442,2.0,5.0
14443,2.7,5.9
14444,3.2,6.1
14445,1.1,2.1
14446,5.4,8.9
14447,1.9,3.7
14448,2.5,5.7
14449,1.4,2.8
14450,1.6,3.8
14451,2.7,4.6
14452,5.3,8.2
14453,1.4,3.2
14454,5.8,10.9
14455,0.6,1.0
14456,2.8,5.8
14457,5.6,11.7
14458,2.6,7.2
14459,1.3,2.6
14460,2.0,3.8
14461,2.2,4.5
14462,1.3,3.0
14463,3.0,6.8
14464,2.0,3.4
14465,0.5,1.4
14466,4.0,6.5
14467,5.0,9.3
14468,5.4,9.0
14469,1.2,2.6
14470,1.2,2.3
14471,5.7,10.3
14472,2.3,5.8
14473,1.1,2.3
14474,3.1,27.5
14475,2.3,4.1
14476,2.2,4.3
14477,2.8,5.1
14478,2.1,6.7
14479,6.1,10.7
14480,5.0,9.1
14481,4.0,9.8
14482,2.5,4.0
14483,1.9,5.0
14484,1.0,2.4
14485,0.7,1.5
14486,2.1,4.9
14487,2.5,5.1
14488,2.9,7.1
14489,2.0,24.6
14490,5.0,8.7
14491,2.1,4.3
14492,3.4,6.9
14493,2.6,5.5
14494,2.1,4.7
14495,1.7,3.4
14496,3.7,6.7
14497,2.3,4.1
14498,4.1,8.0
14499,5.2,8.7
14500,3.2,7.3
14501,3.4,8.0
14502,4.8,7.9
14503,3.9,8.4
14504,5.3,9.9
14505,4.8,8.5
14506,1.8,4.4
14507,0.6,1.4
14508,2.7,4.6
14509,5.3,8.4
14510,4.9,9.0
14511,1.8,2.8
14512,5.4,10.7
14513,2.0,3.3
14514,4.2,8.6
14515,5.0,9.2
14516,4.2,8.7
14517,3.9,28.4
14518,3.8,6.7
14519,2.3,5.1
14520,1.9,5.0
14521,3.8,7.6
14522,3.4,7.9
14523,0.6,2.1
14524,1.2,2.2
14525,7.0,14.6
14526,0.9,1.8
14527,3.7,6.3
14528,6.1,11.1
14529,3.5,5.8
14530,2.7,6.4
14531,2.5,5.2
14532,2.1,24.7
14533,2.5,26.5
14534,5.5,10.3
14535,3.2,4.9
14536,1.0,2.5
14537,4.8,8.3
14538,0.5,1.4
14539,5.9,33.4
14540,2.0,3.4
14541,2.5,4.1
14542,4.1,8.0
14543,2.8,5.3
14544,2.0,3.1
14545,5.6,9.3
14546,1.9,3.6
14547,1.5,3.9
14548,2.0,3.3
14549,3.0,7.1
14550,4.8,8.2
14551,3.5,5.5
14552,4.9,9.9
14553,3.2,5.4
14554,2.6,5.9
14555,2.5,25.4
14556,4.3,9.6
14557,3.8,8.8
14558,4.8,12.2
14559,5.1,9.3
14560,0.6,1.0
14561,3.3,6.6
14562,2.6,6.9
14563,5.9,11.3
14564,2.8,5.4
14565,2.3,3.8
14566,2.1,4.5
14567,2.7,4.8
14568,0.7,1.5
14569,2.0,3.9
14570,3.5,7.0
14571,4.9,35.1
14572,1.6,23.9
14573,0.4,1.0
14574,3.5,5.6
14575,3.0,7.0
14576,4.2,9.2
14577,2.9,4.9
14578,1.6,2.7
14579,3.4,5.6
14580,4.9,8.5
14581,4.0,28.6
14582,1.8,6.1
14583,5.7,10.1
14584,2.4,5.0
14585,3.2,6.1
14586,2.1,4.2
14587,3.9,7.7
14588,0.7,1.7
14589,2.4,4.5
14590,2.5,6.3
14591,4.3,8.4
14592,1.3,2.7
14593,4.2,8.0
14594,3.5,6.0
14595,2.2,26.7
14596,1.1,2.7
14597,4.6,7.5
14598,2.6,6.8
14599,1.0,2.7
14600,4.0,9.3
14601,3.1,6.6
14602,5.9,9.8
14603,3.2,7.8
14604,2.2,4.9
14605,2.3,6.6
14606,2.1,4.8
14607,6.3,33.9
14608,1.1,2.9
14609,6.1,10.5
14610,2.8,5.1
14611,3.4,7.1
14612,5.4,31.5
14613,4.6,7.5
14614,1.7,4.3
14615,2.3,5.0
14616,4.3,7.8
14617,2.5,5.8
14618,3.3,6.1
14619,4.4,10.3
14620,2.4,6.8
14621,0.7,2.1
14622,2.4,4.6
14623,2.7,6.1
14624,6.6,11.2
14625,3.2,5.0
14626,1.7,2.7
14627,4.8,9.0
14628,3.0,8.9
14629,2.3,6.6
14630,3.1,5.2
14631,2.2,8.6
14632,5.7,11.0
14633,3.2,5.6
14634,2.9,7.5
14635,3.7,7.3
14636,2.7,4.5
14637,3.4,6.6
14638,2.3,4.8
14639,2.3,5.6
14640,5.4,9.3
14641,2.6,5.1
14642,4.1,7.4
14643,5.1,11.0
14644,3.3,7.4
14645,1.5,3.7
14646,5.0,8.7
14647,0.6,1.7
14648,4.0,7.3
14649,2.5,6.7
14650,4.3,8.1
14651,3.6,8.4
14652,3.8,8.5
14653,2.2,4.4
14654,5.3,9.0
14655,3.7,6.7
14656,4.8,9.7
14657,0.9,1.7
14658,2.2,5.1
14659,2.1,4.8
14660,4.8,10.9
14661,2.7,4.8
14662,5.5,9.7
14663,4.9,8.8
14664,1.6,4.3
14665,1.3,3.7
14666,1.6,4.1
14667,6.6,11.0
14668,4.3,7.4
14669,5.6,11.4
14670,4.3,8.3
14671,2.9,5.5
14672,2.8,5.6
14673,1.7,2.9
14674,3.0,5.1
14675,0.5,1.4
14676,3.9,9.7
14677,1.2,2.1
14678,5.3,9.7
14679,4.4,10.9
14680,5.3,9.8
14681,3.4,7.9
14682,5.0,8.2
14683,3.9,28.5
14684,0.6,1.3
14685,2.2,3.8
14686,0.6,1.1
14687,4.9,9.1
14688,0.4,1.1
14689,5.1,10.6
14690,1.2,2.1
14691,5.2,11.4
14692,2.3,4.1
14693,2.6,7.0
14694,1.0,1.8
14695,2.5,6.2
14696,2.3,4.1
14697,5.3,9.9
14698,1.8,3.9
14699,5.5,9.1
14700,1.0,2.8
14701,1.5,2.2
14702,5.3,8.3
14703,0.9,2.5
14704,1.3,3.4
14705,2.9,4.3
14706,2.9,4.4
14707,3.0,5.3
14708,2.0,3.6
14709,3.7,8.7
14710,3.0,5.7
14711,2.1,5.0
14712,2.8,6.8
14713,4.6,10.4
14714,3.2,4.9
14715,1.2,2.2
14716,3.8,7.4
14717,2.3,5.1
14718,4.0,8.5
14719,5.7,11.8
14720,0.6,1.0
14721,1.7,4.3
14722,2.4,4.7
14723,0.8,1.9
14724,1.3,2.6
14725,2.0,5.1
14726,2.1,3.7
14727,3.2,5.4
14728,4.8,9.2
14729,0.8,1.6
14730,2.2,4.2
14731,3.2,4.9
14732,1.8,5.0
14733,4.0,8.8
14734,2.5,4.4
14735,7.1,13.0
14736,4.1,30.2
14737,6.5,12.4
14738,2.5,4.4
14739,5.9,9.9
14740,3.7,9.9
14741,6.8,11.4
14742,2.0,4.6
14743,7.3,15.9
14744,5.0,8.8
14745,4.8,9.0
14746,5.9,33.6
14747,4.0,7.2
14748,2.5,4.8
14749,6.1,11.0
14750,1.8,2.8
14751,4.0,7.2
14752,3.3,6.4
14753,4.7,10.6
14754,3.9,7.0
14755,0.6,1.1
14756,3.7,8.5
14757,1.2,2.5
14758,0.5,1.5
14759,6.3,11.6
14760,5.2,10.3
14761,2.8,5.1
14762,6.9,11.6
14763,1.0,1.9
14764,7.1,36.9
14765,2.0,4.3
14766,5.2,11.0
14767,1.5,4.1
14768,3.5,6.3
14769,3.3,6.1
14770,0.7,2.0
14771,1.4,3.5
14772,4.6,8.8
14773,3.9,6.6
14774,5.2,9.4
14775,4.0,8.0
14776,4.2,9.2
14777,1.5,3.0
14778,1.6,2.4
14779,2.6,6.1
14780,4.6,7.2
14781,3.0,5.9
14782,0.8,1.8
14783,2.6,5.7
14784,3.1,6.8
14785,3.7,6.7
14786,2.0,3.2
14787,2.4,6.4
14788,1.3,2.4
14789,6.0,11.7
14790,0.8,1.8
14791,2.2,5.5
14792,5.6,9.5
14793,1.0,2.1
14794,4.3,8.0
14795,2.4,4.4
14796,3.8,6.8
14797,2.5,4.7
14798,4.3,9.0
14799,5.1,10.7
14800,3.5,28.8
14801,3.0,6.9
14802,5.2,9.4
14803,4.7,11.2
14804,2.1,4.0
14805,2.8,4.9
14806,3.6,6.8
14807,5.2,11.1
14808,2.2,4.5
14809,4.1,7.2
14810,4.3,10.8
14811,4.3,8.6
14812,4.1,8.1
14813,3.1,7.7
14814,4.9,9.5
14815,4.2,8.6
14816,5.5,11.0
14817,2.3,5.1
14818,0.8,1.5
14819,5.9,11.6
14820,4.3,8.3
14821,4.3,7.3
14822,1.7,3.9
14823,0.9,1.6
14824,3.9,8.3
14825,2.8,5.0
14826,3.2,4.9
14827,6.6,11.1
14828,1.7,2.7
14829,1.5,24.3
14830,4.3,8.8
14831,0.8,1.9
14832,5.0,10.4
14833,3.9,7.1
14834,3.3,8.1
14835,0.9,2.3
14836,2.3,5.5
14837,2.1,4.2
14838,4.5,11.0
14839,3.9,29.5
14840,4.2,8.2
14841,2.5,5.6
14842,3.2,5.6
14843,0.5,1.5
14844,1.0,1.9
14845,5.1,7.8
14846,1.5,3.0
14847,0.9,2.6
14848,4.7,7.7
14849,5.6,9.9
14850,2.1,4.4
14851,3.0,9.1
14852,5.6,9.5
14853,2.2,4.1
14854,4.3,8.0
14855,5.5,9.8
14856,4.8,9.2
14857,2.2,26.3
14858,1.5,2.8
14859,3.9,7.5
14860,3.3,7.6
14861,1.2,3.0
14862,3.2,7.7
14863,6.3,34.1
14864,2.1,4.9
14865,0.6,1.0
14866,2.6,5.1
14867,3.4,5.7
14868,1.8,3.0
14869,0.6,1.3
14870,2.1,4.2
14871,2.3,4.8
14872,2.9,5.0
14873,2.5,5.6
14874,3.1,5.6
14875,1.6,2.8
14876,5.1,9.5
14877,3.8,7.0
14878,2.2,3.7
14879,2.5,4.1
14880,1.9,3.6
14881,3.0,6.4
14882,3.5,5.5
14883,1.0,2.3
14884,2.5,6.0
14885,4.5,7.2
14886,3.1,7.2
14887,4.3,7.4
14888,0.8,1.9
14889,4.1,8.1
14890,3.9,7.2
14891,2.1,4.2
14892,2.3,5.5
14893,0.7,1.8
14894,1.8,24.7
14895,0.8,1.6
14896,0.9,2.1
14897,2.4,5.9
14898,0.6,2.3
14899,3.8,8.8
14900,2.0,4.8
14901,2.1,4.1
14902,3.4,8.0
14903,4.8,9.1
14904,3.8,7.8
14905,6.6,34.4
14906,4.0,8.2
14907,1.2,2.3
14908,4.9,10.0
14909,6.1,14.0
14910,2.4,4.5
14911,2.4,4.7
14912,1.8,3.2
14913,4.2,7.9
14914,4.2,9.3
14915,1.9,3.4
14916,2.3,3.9
14917,1.0,2.8
14918,2.0,6.4
14919,5.3,9.5
14920,0.7,1.7
14921,6.2,12.2
14922,3.5,8.5
14923,2.3,5.1
14924,1.8,3.5
14925,1.3,2.6
14926,0.7,1.5
14927,4.3,7.6
14928,2.4,6.1
14929,2.7,4.9
14930,4.7,8.8
14931,5.3,8.4
14932,4.8,8.8
14933,3.2,4.7
14934,5.1,10.0
14935,5.3,10.2
14936,4.3,8.5
14937,2.8,7.9
14938,2.5,26.0
14939,1.8,3.3
14940,3.0,7.3
14941,1.0,2.3
14942,3.1,7.4
14943,2.3,4.4
14944,5.0,8.7
14945,2.5,4.1
14946,3.2,5.5
14947,5.5,11.7
14948,2.5,5.2
14949,2.8,5.1
14950,0.9,22.3
14951,5.3,34.0
14952,2.3,6.6
14953,6.1,11.6
14954,3.4,5.9
14955,3.3,5.8
14956,3.5,5.9
14957,2.8,5.9
14958,6.1,11.2
14959,2.6,7.2
14960,3.4,7.1
14961,3.2,5.1
14962,3.4,5.6
14963,2.8,4.9
14964,3.0,6.2
14965,5.1,9.3
14966,5.0,8.2
14967,5.7,10.1
14968,4.3,7.2
14969,1.0,23.3
14970,2.1,4.2
14971,5.9,10.8
14972,0.8,1.7
14973,3.4,7.6
14974,2.9,7.2
14975,3.1,7.1
14976,5.2,12.1
14977,2.3,4.0
14978,2.9,6.4
14979,4.8,8.4
14980,5.4,35.0
14981,2.2,3.9
14982,4.1,7.5
14983,0.9,2.4
14984,2.7,4.6
14985,4.2,6.8
14986,3.6,8.1
14987,4.7,7.5
14988,3.1,6.9
14989,3.6,6.8
14990,1.7,2.9
14991,2.7,4.4
14992,4.2,6.9
14993,2.1,5.3
14994,2.5,6.8
14995,4.3,8.6
14996,2.1,5.4
14997,5.0,7.9
14998,0.7,2.1
14999,4.4,10.3
15000,2.4,4.8
15001,3.2,9.6
15002,1.7,3.2
15003,2.5,5.3
15004,3.2,7.6
15005,4.0,6.7
15006,5.1,9.6
15007,3.1,28.3
15008,2.1,4.8
15009,1.5,4.0
15010,2.3,5.3
15011,4.5,9.1
15012,0.6,1.0
15013,1.8,2.8
15014,5.4,11.0
15015,3.9,29.2
15016,0.9,2.3
15017,1.2,2.1
15018,2.5,26.9
15019,4.0,8.2
15020,1.2,2.1
15021,1.2,2.1
15022,5.5,10.5
15023,1.7,2.6
15024,6.6,11.5
15025,2.1,25.7
15026,1.5,3.3
15027,6.7,35.9
15028,1.0,2.5
15029,1.4,3.3
15030,5.7,10.3
15031,3.2,4.8
15032,0.9,2.4
15033,5.6,10.5
15034,2.2,4.2
15035,3.3,6.1
15036,3.4,7.8
15037,2.4,4.7
15038,1.8,5.1
15039,3.2,5.9
15040,4.0,30.2
15041,5.8,10.8
15042,2.4,4.9
15043,2.8,7.7
15044,0.9,2.4
15045,1.9,4.0
15046,2.4,4.8
15047,3.8,7.8
15048,2.9,7.8
15049,3.4,7.2
15050,1.5,2.2
15051,2.7,4.8
15052,2.3,3.8
15053,2.3,5.5
15054,2.0,3.3
15055,1.0,2.0
15056,2.6,4.8
15057,3.7,7.0
15058,4.3,8.5
15059,5.5,9.8
15060,1.1,2.3
15061,1.8,4.9
15062,4.5,10.7
15063,4.0,7.4
15064,2.2,4.0
15065,0.6,1.4
15066,0.6,1.6
15067,1.6,3.3
15068,6.0,11.4
15069,4.8,9.1
15070,1.9,4.7
15071,2.9,5.2
15072,1.8,5.8
15073,1.3,2.5
15074,2.5,6.4
15075,3.2,7.4
15076,5.6,9.2
15077,4.2,10.4
15078,2.1,3.8
15079,2.3,4.6
15080,1.6,3.0
15081,0.9,1.7
15082,2.8,6.6
15083,5.9,34.1
15084,2.6,7.4
15085,3.4,5.6
15086,4.0,9.6
15087,6.9,36.3
15088,1.1,2.1
15089,2.7,4.8
15090,1.0,1.9
15091,4.3,10.0
15092,5.2,12.2
15093,1.0,2.5
15094,2.6,6.2
15095,2.8,5.1
15096,4.8,9.6
15097,5.0,9.1
15098,3.8,7.7
15099,1.2,2.1
15100,4.0,8.6
15101,2.3,5.3
15102,2.0,3.4
15103,4.1,8.5
15104,2.0,3.3
15105,5.8,35.6
15106,2.8,5.0
15107,0.5,1.4
15108,2.5,4.2
15109,3.9,7.3
15110,3.2,8.1
15111,2.5,28.0
15112,6.3,34.8
15113,2.8,5.2
15114,4.1,10.0
15115,2.2,4.0
15116,3.2,4.8
15117,0.9,2.1
15118,2.8,5.8
15119,1.7,3.0
15120,3.3,6.8
15121,2.9,4.5
15122,2.9,4.4
15123,5.3,8.6
15124,3.8,8.6
15125,5.8,10.3
15126,1.7,3.9
15127,4.3,8.8
15128,6.8,11.7
15129,3.7,9.4
15130,3.3,5.8
15131,1.2,2.4
15132,3.4,8.2
15133,4.3,8.5
15134,5.6,9.3
15135,0.6,1.1
15136,2.9,4.8
15137,3.4,5.6
15138,1.6,2.7
15139,2.4,6.0
15140,3.3,7.5
15141,4.1,7.9
15142,5.6,10.3
15143,2.3,4.2
15144,3.4,8.6
15145,2.1,5.3
15146,4.3,8.6
15147,3.9,29.9
15148,1.4,3.7
15149,2.1,3.6
15150,3.9,8.9
15151,2.3,5.0
15152,1.1,2.1
15153,5.9,10.1
15154,0.9,1.5
15155,3.3,6.4
15156,1.5,2.7
15157,1.9,3.3
15158,3.5,32.1
15159,2.3,4.4
15160,2.1,3.9
15161,1.9,3.4
15162,3.4,5.5
15163,0.8,1.5
15164,1.9,3.4
15165,0.5,1.4
15166,1.0,2.7
15167,5.3,9.4
15168,2.6,4.7
15169,2.2,4.3
15170,4.4,8.8
15171,1.9,3.7
15172,2.1,4.5
15173,3.7,6.1
15174,2.7,5.8
15175,3.0,5.6
15176,0.5,1.3
15177,0.5,1.4
15178,6.5,11.9
15179,0.7,1.4
15180,4.6,10.1
15181,5.0,8.8
15182,6.0,12.6
15183,2.1,4.7
15184,2.5,4.6
15185,1.8,5.6
15186,3.1,6.3
15187,5.7,11.1
15188,3.1,5.5
15189,1.0,2.8
15190,4.7,9.1
15191,1.9,3.6
15192,2.0,3.3
15193,4.5,7.8
15194,3.0,7.0
15195,2.1,4.3
15196,1.7,2.7
15197,3.9,7.0
15198,4.5,8.0
15199,5.0,11.1
15200,4.0,9.2
15201,5.8,11.3
15202,0.9,1.5
15203,1.0,1.8
15204,4.4,8.3
15205,1.0,2.4
15206,5.9,11.1
15207,2.6,5.6
15208,1.6,3.1
15209,3.7,7.7
15210,4.1,30.7
15211,3.5,5.4
15212,2.4,5.0
15213,4.8,8.8
15214,2.6,6.3
15215,1.9,3.8
15216,4.0,7.3
15217,2.7,4.9
15218,3.2,5.1
15219,4.8,8.4
15220,4.6,7.6
15221,3.2,5.0
15222,1.1,2.7
15223,3.5,8.7
15224,2.9,6.8
15225,2.6,7.2
15226,2.0,4.9
15227,4.4,10.3
15228,1.6,3.4
15229,2.6,5.0
15230,2.1,4.1
15231,3.2,5.4
15232,4.3,7.5
15233,2.5,4.4
15234,2.0,5.3
15235,0.8,1.7
15236,2.5,5.0
15237,1.6,4.2
15238,3.1,7.6
15239,2.3,4.8
15240,3.4,7.1
15241,2.2,4.2
15242,2.3,4.3
15243,2.5,5.7
15244,3.5,8.0
15245,4.9,9.6
15246,0.4,1.1
15247,2.5,5.4
15248,4.3,9.0
15249,5.0,11.4
15250,1.0,2.9
15251,1.4,4.5
15252,5.7,11.2
15253,4.1,8.8
15254,2.3,5.1
15255,4.3,9.2
15256,1.5,3.7
15257,0.7,2.1
15258,6.3,13.0
15259,2.3,4.0
15260,5.5,10.9
15261,2.1,4.9
15262,2.5,4.7
15263,3.3,6.7
15264,3.4,7.5
15265,0.6,1.4
15266,3.2,5.9
15267,1.4,3.6
15268,6.1,11.0
15269,1.8,2.8
15270,5.0,8.2
15271,2.1,5.0
15272,5.0,8.3
15273,3.8,9.0
15274,5.1,10.3
15275,2.2,7.0
15276,5.4,32.8
15277,6.1,11.5
15278,4.3,8.2
15279,2.5,26.9
15280,4.3,9.7
15281,2.8,8.1
15282,5.2,9.8
15283,3.4,8.0
15284,4.0,8.6
15285,3.8,7.3
15286,0.6,2.6
15287,1.7,4.3
15288,1.2,2.1
15289,2.3,5.2
15290,2.5,4.1
15291,0.6,1.0
15292,4.2,8.1
15293,3.2,4.8
15294,4.2,8.3
15295,0.9,1.8
15296,1.7,3.4
15297,4.3,7.0
15298,3.2,5.3
15299,3.6,6.7
15300,4.6,7.6
15301,2.0,3.2
15302,3.5,8.1
15303,3.3,5.8
15304,3.8,6.7
15305,1.0,2.3
15306,2.1,3.6
15307,1.3,2.6
15308,0.8,1.6
15309,0.8,2.2
15310,2.2,4.3
15311,3.2,5.0
15312,4.8,8.9
15313,1.3,3.9
15314,3.9,7.1
15315,5.3,8.4
15316,2.6,7.1
15317,1.0,2.9
15318,1.2,2.1
15319,6.0,11.9
15320,3.9,31.1
15321,3.8,9.2
15322,6.6,11.0
15323,3.8,9.1
15324,5.3,9.1
15325,2.9,5.4
15326,2.5,6.3
15327,1.6,3.6
15328,5.0,8.5
15329,4.8,8.8
15330,2.6,5.4
15331,2.2,4.4
15332,2.4,7.3
15333,0.7,2.0
15334,4.0,9.5
15335,2.4,4.6
15336,4.3,8.1
15337,6.3,34.8
15338,1.9,5.1
15339,3.3,7.6
15340,3.3,6.5
15341,3.5,8.5
15342,3.9,7.0
15343,2.3,4.9
15344,4.9,35.9
15345,2.3,3.9
15346,0.8,1.6
15347,2.0,3.9
15348,2.8,4.8
15349,5.9,11.1
15350,0.4,1.1
15351,2.3,3.8
15352,1.6,25.2
15353,3.5,6.5
15354,2.1,4.2
15355,6.3,10.5
15356,4.1,8.3
15357,2.8,5.6
15358,3.4,5.9
15359,6.1,10.8
15360,3.5,5.8
15361,2.8,5.8
15362,2.3,5.2
15363,5.0,9.1
15364,0.9,1.9
15365,2.3,4.0
15366,4.6,11.3
15367,2.0,4.7
15368,2.0,3.3
15369,3.0,7.2
15370,3.4,5.6
15371,2.6,6.0
15372,2.4,6.0
15373,2.5,5.2
15374,2.5,3.9
15375,3.4,8.8
15376,5.2,8.6
15377,2.5,4.0
15378,3.9,8.7
15379,2.3,4.2
15380,1.0,2.5
15381,0.7,2.0
15382,2.0,25.7
15383,2.5,4.9
15384,1.7,3.7
15385,2.8,5.0
15386,3.2,6.0
15387,1.0,2.2
15388,3.0,7.0
15389,0.9,2.1
15390,3.7,6.2
15391,2.5,7.4
15392,5.0,8.5
15393,3.2,4.9
15394,6.6,10.9
15395,1.7,2.5
15396,5.9,34.3
15397,3.8,7.6
15398,4.1,9.1
15399,5.1,11.1
15400,2.0,6.1
15401,4.1,7.7
15402,6.6,35.5
15403,1.8,25.5
15404,4.1,9.0
15405,2.5,5.9
15406,1.6,3.0
15407,3.4,6.9
15408,3.1,7.0
15409,5.0,9.8
15410,2.2,4.3
15411,2.5,5.4
15412,2.9,5.0
15413,3.4,5.6
15414,1.1,2.1
15415,2.1,4.1
15416,1.5,2.9
15417,2.6,5.3
15418,5.6,10.1
15419,2.5,6.2
15420,3.2,7.1
15421,2.2,3.7
15422,2.1,4.9
15423,4.7,10.9
15424,0.6,1.4
15425,1.8,2.8
15426,1.7,3.3
15427,3.1,5.3
15428,2.8,6.0
15429,2.3,4.8
15430,1.3,2.7
15431,2.2,4.4
15432,0.6,1.4
15433,1.6,2.5
15434,0.6,1.0
15435,5.7,10.4
15436,2.4,4.6
15437,3.4,7.1
15438,2.3,5.5
15439,2.7,4.8
15440,5.4,10.3
15441,3.7,7.1
15442,3.8,10.9
15443,1.6,2.8
15444,0.9,2.1
15445,2.6,7.3
15446,3.9,7.0
15447,4.3,8.5
15448,0.8,1.8
15449,4.2,10.4
15450,3.4,7.1
15451,1.6,2.8
15452,6.3,11.6
15453,1.8,4.7
15454,4.0,30.6
15455,3.2,5.7
15456,2.4,4.9
15457,2.3,5.5
15458,1.2,2.2
15459,3.8,7.4
15460,7.0,15.3
15461,3.4,8.4
15462,4.4,10.6
15463,4.5,10.9
15464,3.5,7.8
15465,0.6,1.1
15466,3.1,7.2
15467,5.8,11.2
15468,2.5,27.3
15469,3.7,6.7
15470,2.5,27.2
15471,1.5,3.2
15472,2.1,26.3
15473,4.8,9.0
15474,2.6,6.6
15475,2.4,6.0
15476,2.7,5.0
15477,4.8,9.0
15478,1.2,2.7
15479,2.7,5.5
15480,2.5,5.4
15481,3.2,5.0
15482,5.0,9.7
15483,0.6,1.2
15484,2.4,4.8
15485,2.8,5.8
15486,3.9,30.2
15487,3.3,6.4
15488,1.8,2.8
15489,6.1,10.9
15490,3.3,7.9
15491,4.0,7.5
15492,0.7,1.8
15493,3.4,7.6
15494,6.2,10.7
15495,4.3,8.9
15496,1.7,3.8
15497,4.0,9.7
15498,6.8,11.4
15499,3.9,6.9
15500,3.2,7.4
15501,2.4,4.2
15502,4.0,6.7
15503,5.1,9.2
15504,2.1,4.2
15505,1.5,3.9
15506,3.1,29.3
15507,1.9,3.5
15508,3.0,6.1
15509,3.4,7.8
15510,4.1,7.5
15511,1.1,2.6
15512,4.1,9.1
15513,1.4,3.1
15514,3.1,7.7
15515,5.0,7.8
15516,4.6,10.0
15517,1.0,1.8
15518,1.8,3.9
15519,2.5,6.0
15520,5.9,11.2
15521,2.0,3.7
15522,2.9,4.4
15523,3.0,4.9
15524,5.3,8.2
15525,1.0,2.9
15526,2.1,5.2
15527,2.9,4.6
15528,3.0,5.5
15529,3.2,4.8
15530,0.9,2.7
15531,1.5,2.2
15532,2.3,4.2
15533,3.9,8.1
15534,4.3,8.5
15535,3.3,7.1
15536,2.4,5.6
15537,5.0,8.2
15538,2.7,4.6
15539,3.5,7.2
15540,3.8,8.7
15541,2.7,4.2
15542,0.8,1.8
15543,1.0,2.8
15544,2.3,5.4
15545,1.7,2.9
15546,2.8,5.7
15547,2.1,4.2
15548,2.3,5.8
15549,0.6,1.1
15550,2.0,3.3
15551,4.6,11.7
15552,1.7,2.6
15553,3.2,4.9
15554,6.6,10.9
15555,0.9,2.3
15556,2.8,6.5
15557,1.0,2.5
15558,2.4,6.6
15559,2.3,4.7
15560,5.2,10.4
15561,4.7,9.4
15562,3.2,6.9
15563,3.4,7.1
15564,0.9,23.7
15565,3.4,5.8
15566,6.1,14.1
15567,0.5,1.5
15568,3.1,7.6
15569,1.8,4.6
15570,0.8,1.6
15571,2.6,4.9
15572,2.2,5.0
15573,4.3,8.3
15574,2.4,4.3
15575,2.5,5.6
15576,3.1,5.8
15577,5.7,11.5
15578,3.4,5.9
15579,2.2,27.7
15580,1.5,4.0
15581,3.9,8.5
15582,6.5,13.1
15583,0.7,2.2
15584,2.8,5.2
15585,3.9,6.8
15586,1.1,2.8
15587,1.9,4.4
15588,1.3,2.7
15589,6.3,35.4
15590,4.6,7.8
15591,2.7,4.9
15592,4.6,7.8
15593,5.4,33.5
15594,6.1,11.3
15595,5.9,10.1
