agent_id,tour_id,from_zone_id,to_zone_id,from_origin_node_id,to_destination_node_id,departure_time_in_min,end_time_in_min,travel_time_in_min,demand_type,information_type,value_of_time,vehicle_type,vehicle_age,distance
1188,1188,1,2,1,2,439.81,450.80,10.99,1,1,10.00,1,0,11.00,
1189,1189,1,2,1,2,439.83,450.90,11.07,1,1,10.00,1,0,11.00,
1190,1190,1,2,1,2,439.85,450.90,11.05,1,1,10.00,1,0,11.00,
1191,1191,1,2,1,2,439.86,450.90,11.04,1,1,10.00,1,0,11.00,
1192,1192,1,2,1,2,439.88,450.90,11.02,1,1,10.00,1,0,11.00,
1193,1193,1,2,1,2,439.90,450.90,11.00,1,1,10.00,1,0,11.00,
1194,1194,1,2,1,2,439.91,450.90,10.99,1,1,10.00,1,0,11.00,
1195,1195,1,2,1,2,439.93,451.00,11.07,1,1,10.00,1,0,11.00,
1196,1196,1,2,1,2,439.95,451.00,11.05,1,1,10.00,1,0,11.00,
1197,1197,1,2,1,2,439.96,451.00,11.04,1,1,10.00,1,0,11.00,
1198,1198,1,2,1,2,439.98,451.00,11.02,1,1,10.00,1,0,11.00,
1199,1199,1,2,1,2,440.00,451.00,11.00,1,1,10.00,1,0,11.00,
1200,1200,1,2,1,2,440.01,451.00,10.99,1,1,10.00,1,0,11.00,
1201,1201,1,2,1,2,440.03,451.10,11.07,1,1,10.00,1,0,11.00,
1202,1202,1,2,1,2,440.05,451.10,11.05,1,1,10.00,1,0,11.00,
1203,1203,1,2,1,2,440.06,451.10,11.04,1,1,10.00,1,0,11.00,
1204,1204,1,2,1,2,440.08,451.10,11.02,1,1,10.00,1,0,11.00,
1205,1205,1,2,1,2,440.10,451.10,11.00,1,1,10.00,1,0,11.00,
1206,1206,1,2,1,2,440.11,451.10,10.99,1,1,10.00,1,0,11.00,
1207,1207,1,2,1,2,440.13,451.20,11.07,1,1,10.00,1,0,11.00,
1208,1208,1,2,1,2,440.15,451.20,11.05,1,1,10.00,1,0,11.00,
1209,1209,1,2,1,2,440.16,451.20,11.04,1,1,10.00,1,0,11.00,
1210,1210,1,2,1,2,440.18,451.20,11.02,1,1,10.00,1,0,11.00,
1211,1211,1,2,1,2,440.20,451.20,11.00,1,1,10.00,1,0,11.00,
1212,1212,1,2,1,2,440.21,451.20,10.99,1,1,10.00,1,0,11.00,
1213,1213,1,2,1,2,440.23,451.30,11.07,1,1,10.00,1,0,11.00,
1214,1214,1,2,1,2,440.25,451.30,11.05,1,1,10.00,1,0,11.00,
1215,1215,1,2,1,2,440.26,451.30,11.04,1,1,10.00,1,0,11.00,
1216,1216,1,2,1,2,440.28,451.30,11.02,1,1,10.00,1,0,11.00,
1217,1217,1,2,1,2,440.30,451.30,11.00,1,1,10.00,1,0,11.00,
1218,1218,1,2,1,2,440.31,451.30,10.99,1,1,10.00,1,0,11.00,
1219,1219,1,2,1,2,440.33,451.40,11.07,1,1,10.00,1,0,11.00,
1220,1220,1,2,1,2,440.35,451.40,11.05,1,1,10.00,1,0,11.00,
1221,1221,1,2,1,2,440.36,451.40,11.04,1,1,10.00,1,0,11.00,
1222,1222,1,2,1,2,440.38,451.40,11.02,1,1,10.00,1,0,11.00,
1223,1223,1,2,1,2,440.40,451.40,11.00,1,1,10.00,1,0,11.00,
1224,1224,1,2,1,2,440.41,451.40,10.99,1,1,10.00,1,0,11.00,
1225,1225,1,2,1,2,440.43,451.50,11.07,1,1,10.00,1,0,11.00,
1226,1226,1,2,1,2,440.45,451.50,11.05,1,1,10.00,1,0,11.00,
1227,1227,1,2,1,2,440.46,451.50,11.04,1,1,10.00,1,0,11.00,
1228,1228,1,2,1,2,440.48,451.50,11.02,1,1,10.00,1,0,11.00,
1229,1229,1,2,1,2,440.50,451.50,11.00,1,1,10.00,1,0,11.00,
1230,1230,1,2,1,2,440.51,451.50,10.99,1,1,10.00,1,0,11.00,
1231,1231,1,2,1,2,440.53,451.60,11.07,1,1,10.00,1,0,11.00,
1232,1232,1,2,1,2,440.55,451.60,11.05,1,1,10.00,1,0,11.00,
1233,1233,1,2,1,2,440.56,451.60,11.04,1,1,10.00,1,0,11.00,
1234,1234,1,2,1,2,440.58,451.60,11.02,1,1,10.00,1,0,11.00,
1235,1235,1,2,1,2,440.60,451.60,11.00,1,1,10.00,1,0,11.00,
1236,1236,1,2,1,2,440.61,451.60,10.99,1,1,10.00,1,0,11.00,
1237,1237,1,2,1,2,440.63,451.70,11.07,1,1,10.00,1,0,11.00,
1238,1238,1,2,1,2,440.65,451.70,11.05,1,1,10.00,1,0,11.00,
1239,1239,1,2,1,2,440.66,451.70,11.04,1,1,10.00,1,0,11.00,
1240,1240,1,2,1,2,440.68,451.70,11.02,1,1,10.00,1,0,11.00,
1241,1241,1,2,1,2,440.70,451.70,11.00,1,1,10.00,1,0,11.00,
1242,1242,1,2,1,2,440.71,451.70,10.99,1,1,10.00,1,0,11.00,
1243,1243,1,2,1,2,440.73,451.80,11.07,1,1,10.00,1,0,11.00,
1244,1244,1,2,1,2,440.75,451.80,11.05,1,1,10.00,1,0,11.00,
1245,1245,1,2,1,2,440.76,451.80,11.04,1,1,10.00,1,0,11.00,
1246,1246,1,2,1,2,440.78,451.80,11.02,1,1,10.00,1,0,11.00,
1247,1247,1,2,1,2,440.80,451.80,11.00,1,1,10.00,1,0,11.00,
1248,1248,1,2,1,2,440.81,451.80,10.99,1,1,10.00,1,0,11.00,
1249,1249,1,2,1,2,440.83,451.90,11.07,1,1,10.00,1,0,11.00,
1250,1250,1,2,1,2,440.85,451.90,11.05,1,1,10.00,1,0,11.00,
1251,1251,1,2,1,2,440.86,451.90,11.04,1,1,10.00,1,0,11.00,
1252,1252,1,2,1,2,440.88,451.90,11.02,1,1,10.00,1,0,11.00,
1253,1253,1,2,1,2,440.90,451.90,11.00,1,1,10.00,1,0,11.00,
1254,1254,1,2,1,2,440.91,451.90,10.99,1,1,10.00,1,0,11.00,
1255,1255,1,2,1,2,440.93,452.00,11.07,1,1,10.00,1,0,11.00,
1256,1256,1,2,1,2,440.95,452.00,11.05,1,1,10.00,1,0,11.00,
1257,1257,1,2,1,2,440.96,452.00,11.04,1,1,10.00,1,0,11.00,
1258,1258,1,2,1,2,440.98,452.00,11.02,1,1,10.00,1,0,11.00,
1259,1259,1,2,1,2,441.00,452.00,11.00,1,1,10.00,1,0,11.00,
1260,1260,1,2,1,2,441.01,452.00,10.99,1,1,10.00,1,0,11.00,
1261,1261,1,2,1,2,441.03,452.10,11.07,1,1,10.00,1,0,11.00,
1262,1262,1,2,1,2,441.05,452.10,11.05,1,1,10.00,1,0,11.00,
1263,1263,1,2,1,2,441.06,452.10,11.04,1,1,10.00,1,0,11.00,
1264,1264,1,2,1,2,441.08,452.10,11.02,1,1,10.00,1,0,11.00,
1265,1265,1,2,1,2,441.10,452.10,11.00,1,1,10.00,1,0,11.00,
1266,1266,1,2,1,2,441.11,452.10,10.99,1,1,10.00,1,0,11.00,
1267,1267,1,2,1,2,441.13,452.20,11.07,1,1,10.00,1,0,11.00,
1268,1268,1,2,1,2,441.15,452.20,11.05,1,1,10.00,1,0,11.00,
1269,1269,1,2,1,2,441.16,452.20,11.04,1,1,10.00,1,0,11.00,
1270,1270,1,2,1,2,441.18,452.20,11.02,1,1,10.00,1,0,11.00,
1271,1271,1,2,1,2,441.20,452.20,11.00,1,1,10.00,1,0,11.00,
1272,1272,1,2,1,2,441.21,452.20,10.99,1,1,10.00,1,0,11.00,
1273,1273,1,2,1,2,441.23,452.30,11.07,1,1,10.00,1,0,11.00,
1274,1274,1,2,1,2,441.25,452.30,11.05,1,1,10.00,1,0,11.00,
1275,1275,1,2,1,2,441.26,452.30,11.04,1,1,10.00,1,0,11.00,
1276,1276,1,2,1,2,441.28,452.30,11.02,1,1,10.00,1,0,11.00,
1277,1277,1,2,1,2,441.30,452.30,11.00,1,1,10.00,1,0,11.00,
1278,1278,1,2,1,2,441.31,452.30,10.99,1,1,10.00,1,0,11.00,
1279,1279,1,2,1,2,441.33,452.40,11.07,1,1,10.00,1,0,11.00,
1280,1280,1,2,1,2,441.35,452.40,11.05,1,1,10.00,1,0,11.00,
1281,1281,1,2,1,2,441.36,452.40,11.04,1,1,10.00,1,0,11.00,
1282,1282,1,2,1,2,441.38,452.40,11.02,1,1,10.00,1,0,11.00,
1283,1283,1,2,1,2,441.40,452.40,11.00,1,1,10.00,1,0,11.00,
1284,1284,1,2,1,2,441.41,452.40,10.99,1,1,10.00,1,0,11.00,
1285,1285,1,2,1,2,441.43,452.50,11.07,1,1,10.00,1,0,11.00,
1286,1286,1,2,1,2,441.45,452.50,11.05,1,1,10.00,1,0,11.00,
1287,1287,1,2,1,2,441.46,452.50,11.04,1,1,10.00,1,0,11.00,
1288,1288,1,2,1,2,441.48,452.50,11.02,1,1,10.00,1,0,11.00,
1289,1289,1,2,1,2,441.50,452.50,11.00,1,1,10.00,1,0,11.00,
1290,1290,1,2,1,2,441.51,452.50,10.99,1,1,10.00,1,0,11.00,
1291,1291,1,2,1,2,441.53,452.60,11.07,1,1,10.00,1,0,11.00,
1292,1292,1,2,1,2,441.55,452.60,11.05,1,1,10.00,1,0,11.00,
1293,1293,1,2,1,2,441.56,452.60,11.04,1,1,10.00,1,0,11.00,
1294,1294,1,2,1,2,441.58,452.60,11.02,1,1,10.00,1,0,11.00,
1295,1295,1,2,1,2,441.60,452.60,11.00,1,1,10.00,1,0,11.00,
1296,1296,1,2,1,2,441.61,452.60,10.99,1,1,10.00,1,0,11.00,
1297,1297,1,2,1,2,441.63,452.70,11.07,1,1,10.00,1,0,11.00,
1298,1298,1,2,1,2,441.65,452.70,11.05,1,1,10.00,1,0,11.00,
1299,1299,1,2,1,2,441.66,452.70,11.04,1,1,10.00,1,0,11.00,
1300,1300,1,2,1,2,441.68,452.70,11.02,1,1,10.00,1,0,11.00,
1301,1301,1,2,1,2,441.70,452.70,11.00,1,1,10.00,1,0,11.00,
1302,1302,1,2,1,2,441.71,452.70,10.99,1,1,10.00,1,0,11.00,
1303,1303,1,2,1,2,441.73,452.80,11.07,1,1,10.00,1,0,11.00,
1304,1304,1,2,1,2,441.75,452.80,11.05,1,1,10.00,1,0,11.00,
1305,1305,1,2,1,2,441.76,452.80,11.04,1,1,10.00,1,0,11.00,
1306,1306,1,2,1,2,441.78,452.80,11.02,1,1,10.00,1,0,11.00,
1307,1307,1,2,1,2,441.80,452.80,11.00,1,1,10.00,1,0,11.00,
1308,1308,1,2,1,2,441.81,452.80,10.99,1,1,10.00,1,0,11.00,
1309,1309,1,2,1,2,441.83,452.90,11.07,1,1,10.00,1,0,11.00,
1310,1310,1,2,1,2,441.85,452.90,11.05,1,1,10.00,1,0,11.00,
1311,1311,1,2,1,2,441.86,452.90,11.04,1,1,10.00,1,0,11.00,
1312,1312,1,2,1,2,441.88,452.90,11.02,1,1,10.00,1,0,11.00,
1313,1313,1,2,1,2,441.90,452.90,11.00,1,1,10.00,1,0,11.00,
1314,1314,1,2,1,2,441.91,452.90,10.99,1,1,10.00,1,0,11.00,
1315,1315,1,2,1,2,441.93,453.00,11.07,1,1,10.00,1,0,11.00,
1316,1316,1,2,1,2,441.95,453.00,11.05,1,1,10.00,1,0,11.00,
1317,1317,1,2,1,2,441.96,453.00,11.04,1,1,10.00,1,0,11.00,
1318,1318,1,2,1,2,441.98,453.00,11.02,1,1,10.00,1,0,11.00,
1319,1319,1,2,1,2,442.00,453.00,11.00,1,1,10.00,1,0,11.00,
1320,1320,1,2,1,2,442.01,453.00,10.99,1,1,10.00,1,0,11.00,
1321,1321,1,2,1,2,442.03,453.10,11.07,1,1,10.00,1,0,11.00,
1322,1322,1,2,1,2,442.05,453.10,11.05,1,1,10.00,1,0,11.00,
1323,1323,1,2,1,2,442.06,453.10,11.04,1,1,10.00,1,0,11.00,
1324,1324,1,2,1,2,442.08,453.10,11.02,1,1,10.00,1,0,11.00,
1325,1325,1,2,1,2,442.10,453.10,11.00,1,1,10.00,1,0,11.00,
1326,1326,1,2,1,2,442.11,453.10,10.99,1,1,10.00,1,0,11.00,
1327,1327,1,2,1,2,442.13,453.20,11.07,1,1,10.00,1,0,11.00,
1328,1328,1,2,1,2,442.15,453.20,11.05,1,1,10.00,1,0,11.00,
1329,1329,1,2,1,2,442.16,453.20,11.04,1,1,10.00,1,0,11.00,
1330,1330,1,2,1,2,442.18,453.20,11.02,1,1,10.00,1,0,11.00,
1331,1331,1,2,1,2,442.20,453.20,11.00,1,1,10.00,1,0,11.00,
1332,1332,1,2,1,2,442.21,453.20,10.99,1,1,10.00,1,0,11.00,
1333,1333,1,2,1,2,442.23,453.30,11.07,1,1,10.00,1,0,11.00,
1334,1334,1,2,1,2,442.25,453.30,11.05,1,1,10.00,1,0,11.00,
1335,1335,1,2,1,2,442.26,453.30,11.04,1,1,10.00,1,0,11.00,
1336,1336,1,2,1,2,442.28,453.30,11.02,1,1,10.00,1,0,11.00,
1337,1337,1,2,1,2,442.30,453.30,11.00,1,1,10.00,1,0,11.00,
1338,1338,1,2,1,2,442.31,453.30,10.99,1,1,10.00,1,0,11.00,
1339,1339,1,2,1,2,442.33,453.40,11.07,1,1,10.00,1,0,11.00,
1340,1340,1,2,1,2,442.35,453.40,11.05,1,1,10.00,1,0,11.00,
1341,1341,1,2,1,2,442.36,453.40,11.04,1,1,10.00,1,0,11.00,
1342,1342,1,2,1,2,442.38,453.40,11.02,1,1,10.00,1,0,11.00,
1343,1343,1,2,1,2,442.40,453.40,11.00,1,1,10.00,1,0,11.00,
1344,1344,1,2,1,2,442.41,453.40,10.99,1,1,10.00,1,0,11.00,
1345,1345,1,2,1,2,442.43,453.50,11.07,1,1,10.00,1,0,11.00,
1346,1346,1,2,1,2,442.45,453.50,11.05,1,1,10.00,1,0,11.00,
1347,1347,1,2,1,2,442.46,453.50,11.04,1,1,10.00,1,0,11.00,
1348,1348,1,2,1,2,442.48,453.50,11.02,1,1,10.00,1,0,11.00,
1349,1349,1,2,1,2,442.50,453.50,11.00,1,1,10.00,1,0,11.00,
1350,1350,1,2,1,2,442.51,453.50,10.99,1,1,10.00,1,0,11.00,
1351,1351,1,2,1,2,442.53,453.60,11.07,1,1,10.00,1,0,11.00,
1352,1352,1,2,1,2,442.55,453.60,11.05,1,1,10.00,1,0,11.00,
1353,1353,1,2,1,2,442.56,453.60,11.04,1,1,10.00,1,0,11.00,
1354,1354,1,2,1,2,442.58,453.60,11.02,1,1,10.00,1,0,11.00,
1355,1355,1,2,1,2,442.60,453.60,11.00,1,1,10.00,1,0,11.00,
1356,1356,1,2,1,2,442.61,453.60,10.99,1,1,10.00,1,0,11.00,
1357,1357,1,2,1,2,442.63,453.70,11.07,1,1,10.00,1,0,11.00,
1358,1358,1,2,1,2,442.65,453.70,11.05,1,1,10.00,1,0,11.00,
1359,1359,1,2,1,2,442.66,453.70,11.04,1,1,10.00,1,0,11.00,
1360,1360,1,2,1,2,442.68,453.70,11.02,1,1,10.00,1,0,11.00,
1361,1361,1,2,1,2,442.70,453.70,11.00,1,1,10.00,1,0,11.00,
1362,1362,1,2,1,2,442.71,453.70,10.99,1,1,10.00,1,0,11.00,
1363,1363,1,2,1,2,442.73,453.80,11.07,1,1,10.00,1,0,11.00,
1364,1364,1,2,1,2,442.75,453.80,11.05,1,1,10.00,1,0,11.00,
1365,1365,1,2,1,2,442.76,453.80,11.04,1,1,10.00,1,0,11.00,
1366,1366,1,2,1,2,442.78,453.80,11.02,1,1,10.00,1,0,11.00,
1367,1367,1,2,1,2,442.80,453.80,11.00,1,1,10.00,1,0,11.00,
1368,1368,1,2,1,2,442.81,453.80,10.99,1,1,10.00,1,0,11.00,
1369,1369,1,2,1,2,442.83,453.90,11.07,1,1,10.00,1,0,11.00,
1370,1370,1,2,1,2,442.85,453.90,11.05,1,1,10.00,1,0,11.00,
1371,1371,1,2,1,2,442.86,453.90,11.04,1,1,10.00,1,0,11.00,
1372,1372,1,2,1,2,442.88,453.90,11.02,1,1,10.00,1,0,11.00,
1373,1373,1,2,1,2,442.90,453.90,11.00,1,1,10.00,1,0,11.00,
1374,1374,1,2,1,2,442.91,453.90,10.99,1,1,10.00,1,0,11.00,
1375,1375,1,2,1,2,442.93,454.00,11.07,1,1,10.00,1,0,11.00,
1376,1376,1,2,1,2,442.95,454.00,11.05,1,1,10.00,1,0,11.00,
1377,1377,1,2,1,2,442.96,454.00,11.04,1,1,10.00,1,0,11.00,
1378,1378,1,2,1,2,442.98,454.00,11.02,1,1,10.00,1,0,11.00,
1379,1379,1,2,1,2,443.00,454.00,11.00,1,1,10.00,1,0,11.00,
1380,1380,1,2,1,2,443.01,454.00,10.99,1,1,10.00,1,0,11.00,
1381,1381,1,2,1,2,443.03,454.10,11.07,1,1,10.00,1,0,11.00,
1382,1382,1,2,1,2,443.05,454.10,11.05,1,1,10.00,1,0,11.00,
1383,1383,1,2,1,2,443.06,454.10,11.04,1,1,10.00,1,0,11.00,
1384,1384,1,2,1,2,443.08,454.10,11.02,1,1,10.00,1,0,11.00,
1385,1385,1,2,1,2,443.10,454.10,11.00,1,1,10.00,1,0,11.00,
1386,1386,1,2,1,2,443.11,454.10,10.99,1,1,10.00,1,0,11.00,
1387,1387,1,2,1,2,443.13,454.20,11.07,1,1,10.00,1,0,11.00,
1388,1388,1,2,1,2,443.15,454.20,11.05,1,1,10.00,1,0,11.00,
1389,1389,1,2,1,2,443.16,454.20,11.04,1,1,10.00,1,0,11.00,
1390,1390,1,2,1,2,443.18,454.20,11.02,1,1,10.00,1,0,11.00,
1391,1391,1,2,1,2,443.20,454.20,11.00,1,1,10.00,1,0,11.00,
1392,1392,1,2,1,2,443.21,454.20,10.99,1,1,10.00,1,0,11.00,
1393,1393,1,2,1,2,443.23,454.30,11.07,1,1,10.00,1,0,11.00,
1394,1394,1,2,1,2,443.25,454.30,11.05,1,1,10.00,1,0,11.00,
1395,1395,1,2,1,2,443.26,454.30,11.04,1,1,10.00,1,0,11.00,
1396,1396,1,2,1,2,443.28,454.30,11.02,1,1,10.00,1,0,11.00,
1397,1397,1,2,1,2,443.30,454.30,11.00,1,1,10.00,1,0,11.00,
1398,1398,1,2,1,2,443.31,454.30,10.99,1,1,10.00,1,0,11.00,
1399,1399,1,2,1,2,443.33,454.40,11.07,1,1,10.00,1,0,11.00,
1400,1400,1,2,1,2,443.35,454.40,11.05,1,1,10.00,1,0,11.00,
1401,1401,1,2,1,2,443.36,454.40,11.04,1,1,10.00,1,0,11.00,
1402,1402,1,2,1,2,443.38,454.40,11.02,1,1,10.00,1,0,11.00,
1403,1403,1,2,1,2,443.40,454.40,11.00,1,1,10.00,1,0,11.00,
1404,1404,1,2,1,2,443.41,454.40,10.99,1,1,10.00,1,0,11.00,
1405,1405,1,2,1,2,443.43,454.50,11.07,1,1,10.00,1,0,11.00,
1406,1406,1,2,1,2,443.45,454.50,11.05,1,1,10.00,1,0,11.00,
1407,1407,1,2,1,2,443.46,454.50,11.04,1,1,10.00,1,0,11.00,
1408,1408,1,2,1,2,443.48,454.50,11.02,1,1,10.00,1,0,11.00,
1409,1409,1,2,1,2,443.50,454.50,11.00,1,1,10.00,1,0,11.00,
1410,1410,1,2,1,2,443.51,454.50,10.99,1,1,10.00,1,0,11.00,
1411,1411,1,2,1,2,443.53,454.60,11.07,1,1,10.00,1,0,11.00,
1412,1412,1,2,1,2,443.55,454.60,11.05,1,1,10.00,1,0,11.00,
1413,1413,1,2,1,2,443.56,454.60,11.04,1,1,10.00,1,0,11.00,
1414,1414,1,2,1,2,443.58,454.60,11.02,1,1,10.00,1,0,11.00,
1415,1415,1,2,1,2,443.60,454.60,11.00,1,1,10.00,1,0,11.00,
1416,1416,1,2,1,2,443.61,454.60,10.99,1,1,10.00,1,0,11.00,
1417,1417,1,2,1,2,443.63,454.70,11.07,1,1,10.00,1,0,11.00,
1418,1418,1,2,1,2,443.65,454.70,11.05,1,1,10.00,1,0,11.00,
1419,1419,1,2,1,2,443.66,454.70,11.04,1,1,10.00,1,0,11.00,
1420,1420,1,2,1,2,443.68,454.70,11.02,1,1,10.00,1,0,11.00,
1421,1421,1,2,1,2,443.70,454.70,11.00,1,1,10.00,1,0,11.00,
1422,1422,1,2,1,2,443.71,454.70,10.99,1,1,10.00,1,0,11.00,
1423,1423,1,2,1,2,443.73,454.80,11.07,1,1,10.00,1,0,11.00,
1424,1424,1,2,1,2,443.75,454.80,11.05,1,1,10.00,1,0,11.00,
1425,1425,1,2,1,2,443.76,454.80,11.04,1,1,10.00,1,0,11.00,
1426,1426,1,2,1,2,443.78,454.80,11.02,1,1,10.00,1,0,11.00,
1427,1427,1,2,1,2,443.80,454.80,11.00,1,1,10.00,1,0,11.00,
1428,1428,1,2,1,2,443.81,454.80,10.99,1,1,10.00,1,0,11.00,
1429,1429,1,2,1,2,443.83,454.90,11.07,1,1,10.00,1,0,11.00,
1430,1430,1,2,1,2,443.85,454.90,11.05,1,1,10.00,1,0,11.00,
1431,1431,1,2,1,2,443.86,454.90,11.04,1,1,10.00,1,0,11.00,
1432,1432,1,2,1,2,443.88,454.90,11.02,1,1,10.00,1,0,11.00,
1433,1433,1,2,1,2,443.90,454.90,11.00,1,1,10.00,1,0,11.00,
1434,1434,1,2,1,2,443.91,454.90,10.99,1,1,10.00,1,0,11.00,
1435,1435,1,2,1,2,443.93,455.00,11.07,1,1,10.00,1,0,11.00,
1436,1436,1,2,1,2,443.95,455.00,11.05,1,1,10.00,1,0,11.00,
1437,1437,1,2,1,2,443.96,455.00,11.04,1,1,10.00,1,0,11.00,
1438,1438,1,2,1,2,443.98,455.00,11.02,1,1,10.00,1,0,11.00,
1439,1439,1,2,1,2,444.00,455.00,11.00,1,1,10.00,1,0,11.00,
1440,1440,1,2,1,2,444.01,455.00,10.99,1,1,10.00,1,0,11.00,
1441,1441,1,2,1,2,444.03,455.10,11.07,1,1,10.00,1,0,11.00,
1442,1442,1,2,1,2,444.05,455.10,11.05,1,1,10.00,1,0,11.00,
1443,1443,1,2,1,2,444.06,455.10,11.04,1,1,10.00,1,0,11.00,
1444,1444,1,2,1,2,444.08,455.10,11.02,1,1,10.00,1,0,11.00,
1445,1445,1,2,1,2,444.10,455.10,11.00,1,1,10.00,1,0,11.00,
1446,1446,1,2,1,2,444.11,455.10,10.99,1,1,10.00,1,0,11.00,
1447,1447,1,2,1,2,444.13,455.20,11.07,1,1,10.00,1,0,11.00,
1448,1448,1,2,1,2,444.15,455.20,11.05,1,1,10.00,1,0,11.00,
1449,1449,1,2,1,2,444.16,455.20,11.04,1,1,10.00,1,0,11.00,
1450,1450,1,2,1,2,444.18,455.20,11.02,1,1,10.00,1,0,11.00,
1451,1451,1,2,1,2,444.20,455.20,11.00,1,1,10.00,1,0,11.00,
1452,1452,1,2,1,2,444.21,455.20,10.99,1,1,10.00,1,0,11.00,
1453,1453,1,2,1,2,444.23,455.30,11.07,1,1,10.00,1,0,11.00,
1454,1454,1,2,1,2,444.25,455.30,11.05,1,1,10.00,1,0,11.00,
1455,1455,1,2,1,2,444.26,455.30,11.04,1,1,10.00,1,0,11.00,
1456,1456,1,2,1,2,444.28,455.30,11.02,1,1,10.00,1,0,11.00,
1457,1457,1,2,1,2,444.30,455.30,11.00,1,1,10.00,1,0,11.00,
1458,1458,1,2,1,2,444.31,455.30,10.99,1,1,10.00,1,0,11.00,
1459,1459,1,2,1,2,444.33,455.40,11.07,1,1,10.00,1,0,11.00,
1460,1460,1,2,1,2,444.35,455.40,11.05,1,1,10.00,1,0,11.00,
1461,1461,1,2,1,2,444.36,455.40,11.04,1,1,10.00,1,0,11.00,
1462,1462,1,2,1,2,444.38,455.40,11.02,1,1,10.00,1,0,11.00,
1463,1463,1,2,1,2,444.40,455.40,11.00,1,1,10.00,1,0,11.00,
1464,1464,1,2,1,2,444.41,455.40,10.99,1,1,10.00,1,0,11.00,
1465,1465,1,2,1,2,444.43,455.50,11.07,1,1,10.00,1,0,11.00,
1466,1466,1,2,1,2,444.45,455.50,11.05,1,1,10.00,1,0,11.00,
1467,1467,1,2,1,2,444.46,455.50,11.04,1,1,10.00,1,0,11.00,
1468,1468,1,2,1,2,444.48,455.50,11.02,1,1,10.00,1,0,11.00,
1469,1469,1,2,1,2,444.50,455.50,11.00,1,1,10.00,1,0,11.00,
1470,1470,1,2,1,2,444.51,455.50,10.99,1,1,10.00,1,0,11.00,
1471,1471,1,2,1,2,444.53,455.60,11.07,1,1,10.00,1,0,11.00,
1472,1472,1,2,1,2,444.55,455.60,11.05,1,1,10.00,1,0,11.00,
1473,1473,1,2,1,2,444.56,455.60,11.04,1,1,10.00,1,0,11.00,
1474,1474,1,2,1,2,444.58,455.60,11.02,1,1,10.00,1,0,11.00,
1475,1475,1,2,1,2,444.60,455.60,11.00,1,1,10.00,1,0,11.00,
1476,1476,1,2,1,2,444.61,455.60,10.99,1,1,10.00,1,0,11.00,
1477,1477,1,2,1,2,444.63,455.70,11.07,1,1,10.00,1,0,11.00,
1478,1478,1,2,1,2,444.65,455.70,11.05,1,1,10.00,1,0,11.00,
1479,1479,1,2,1,2,444.66,455.70,11.04,1,1,10.00,1,0,11.00,
1480,1480,1,2,1,2,444.68,455.70,11.02,1,1,10.00,1,0,11.00,
1481,1481,1,2,1,2,444.70,455.70,11.00,1,1,10.00,1,0,11.00,
1482,1482,1,2,1,2,444.71,455.70,10.99,1,1,10.00,1,0,11.00,
1483,1483,1,2,1,2,444.73,455.80,11.07,1,1,10.00,1,0,11.00,
1484,1484,1,2,1,2,444.75,455.80,11.05,1,1,10.00,1,0,11.00,
1485,1485,1,2,1,2,444.76,455.80,11.04,1,1,10.00,1,0,11.00,
1486,1486,1,2,1,2,444.78,455.80,11.02,1,1,10.00,1,0,11.00,
1487,1487,1,2,1,2,444.80,455.80,11.00,1,1,10.00,1,0,11.00,
1488,1488,1,2,1,2,444.81,455.80,10.99,1,1,10.00,1,0,11.00,
1489,1489,1,2,1,2,444.83,455.90,11.07,1,1,10.00,1,0,11.00,
1490,1490,1,2,1,2,444.85,455.90,11.05,1,1,10.00,1,0,11.00,
1491,1491,1,2,1,2,444.86,455.90,11.04,1,1,10.00,1,0,11.00,
1492,1492,1,2,1,2,444.88,455.90,11.02,1,1,10.00,1,0,11.00,
1493,1493,1,2,1,2,444.90,455.90,11.00,1,1,10.00,1,0,11.00,
1494,1494,1,2,1,2,444.91,455.90,10.99,1,1,10.00,1,0,11.00,
1495,1495,1,2,1,2,444.93,456.00,11.07,1,1,10.00,1,0,11.00,
1496,1496,1,2,1,2,444.95,456.00,11.05,1,1,10.00,1,0,11.00,
1497,1497,1,2,1,2,444.96,456.00,11.04,1,1,10.00,1,0,11.00,
1498,1498,1,2,1,2,444.98,456.00,11.02,1,1,10.00,1,0,11.00,
1499,1499,1,2,1,2,445.00,456.00,11.00,1,1,10.00,1,0,11.00,
1500,1500,1,2,1,2,445.01,456.00,10.99,1,1,10.00,1,0,11.00,
1501,1501,1,2,1,2,445.03,456.10,11.07,1,1,10.00,1,0,11.00,
1502,1502,1,2,1,2,445.05,456.10,11.05,1,1,10.00,1,0,11.00,
1503,1503,1,2,1,2,445.06,456.10,11.04,1,1,10.00,1,0,11.00,
1504,1504,1,2,1,2,445.08,456.10,11.02,1,1,10.00,1,0,11.00,
1505,1505,1,2,1,2,445.10,456.10,11.00,1,1,10.00,1,0,11.00,
1506,1506,1,2,1,2,445.11,456.10,10.99,1,1,10.00,1,0,11.00,
1507,1507,1,2,1,2,445.13,456.20,11.07,1,1,10.00,1,0,11.00,
1508,1508,1,2,1,2,445.15,456.20,11.05,1,1,10.00,1,0,11.00,
1509,1509,1,2,1,2,445.16,456.20,11.04,1,1,10.00,1,0,11.00,
1510,1510,1,2,1,2,445.18,456.20,11.02,1,1,10.00,1,0,11.00,
