agent_id,from_zone_id,to_zone_id,from_origin__node_id,to_destination_node_id,departure_time,demand_type,pricing_type,information_type,value_of_time,vehicle_type,vehicle_age,number_of_nodes
894,2,1,2,1,11.21,1,1,1,30.00,2,0,3,
895,1,2,1,2,11.21,1,1,1,10.00,2,0,3,
896,4,3,4,3,11.27,1,1,1,15.00,1,0,3,
897,2,1,2,1,11.27,1,1,1,10.00,2,0,3,
898,1,2,1,2,11.27,1,1,1,30.00,2,0,3,
899,3,4,3,4,11.27,1,1,1,10.00,1,0,3,
900,4,3,4,3,11.33,1,1,1,15.00,1,0,3,
901,1,2,1,2,11.33,1,1,1,20.00,1,0,3,
902,2,1,2,1,11.33,1,1,1,15.00,1,0,3,
903,3,4,3,4,11.33,1,1,1,15.00,1,0,3,
904,3,2,3,2,11.34,1,1,1,10.00,1,0,3,
905,2,4,2,4,11.34,1,1,1,10.00,1,0,3,
906,4,1,4,1,11.34,1,1,1,40.00,1,0,3,
907,1,3,1,3,11.34,1,1,1,10.00,1,0,3,
908,2,1,2,1,11.39,1,1,1,30.00,1,0,3,
909,1,2,1,2,11.39,1,1,1,15.00,1,0,3,
910,4,3,4,3,11.39,1,1,1,1.00,2,0,3,
911,3,4,3,4,11.39,1,1,1,5.00,1,0,3,
912,2,1,2,1,11.45,1,1,1,10.00,1,0,3,
913,1,2,1,2,11.45,1,1,1,10.00,1,0,3,
914,4,3,4,3,11.45,1,1,1,10.00,1,0,3,
915,3,4,3,4,11.45,1,1,1,15.00,2,0,3,
916,3,4,3,4,11.51,1,1,1,10.00,1,0,3,
917,2,1,2,1,11.51,1,1,1,10.00,1,0,3,
918,4,3,4,3,11.51,1,1,1,20.00,1,0,3,
919,1,2,1,2,11.51,1,1,1,1.00,2,0,3,
920,2,1,2,1,11.57,1,1,1,30.00,1,0,3,
921,3,4,3,4,11.57,1,1,1,10.00,1,0,3,
922,4,3,4,3,11.57,1,1,1,15.00,1,0,3,
923,1,2,1,2,11.57,1,1,1,20.00,1,0,3,
924,3,4,3,4,11.63,1,1,1,5.00,1,0,3,
925,1,2,1,2,11.63,1,1,1,20.00,2,0,3,
926,4,3,4,3,11.63,1,1,1,10.00,1,0,3,
927,2,1,2,1,11.63,1,1,1,5.00,1,0,3,
928,1,3,1,3,11.64,1,1,1,15.00,2,0,3,
929,2,4,2,4,11.64,1,1,1,15.00,1,0,3,
930,3,2,3,2,11.64,1,1,1,30.00,1,0,3,
931,4,1,4,1,11.64,1,1,1,60.00,1,0,3,
932,1,2,1,2,11.69,1,1,1,20.00,2,0,3,
933,3,4,3,4,11.69,1,1,1,10.00,1,0,3,
934,4,3,4,3,11.69,1,1,1,20.00,2,0,3,
935,2,1,2,1,11.69,1,1,1,20.00,1,0,3,
936,4,3,4,3,11.75,1,1,1,30.00,1,0,3,
937,2,1,2,1,11.75,1,1,1,1.00,2,0,3,
938,3,4,3,4,11.75,1,1,1,30.00,1,0,3,
939,1,2,1,2,11.75,1,1,1,20.00,1,0,3,
940,1,2,1,2,11.81,1,1,1,10.00,1,0,3,
941,3,4,3,4,11.81,1,1,1,30.00,2,0,3,
942,4,3,4,3,11.81,1,1,1,5.00,1,0,3,
943,2,1,2,1,11.81,1,1,1,20.00,1,0,3,
944,3,4,3,4,11.87,1,1,1,10.00,1,0,3,
945,1,2,1,2,11.87,1,1,1,30.00,1,0,3,
946,4,3,4,3,11.87,1,1,1,5.00,1,0,3,
947,2,1,2,1,11.87,1,1,1,1.00,1,0,3,
948,3,4,3,4,11.93,1,1,1,15.00,1,0,3,
949,1,2,1,2,11.93,1,1,1,15.00,1,0,3,
950,4,3,4,3,11.93,1,1,1,30.00,1,0,3,
951,2,1,2,1,11.93,1,1,1,10.00,1,0,3,
952,3,2,3,2,11.94,1,1,1,10.00,2,0,3,
953,2,4,2,4,11.94,1,1,1,15.00,1,0,3,
954,1,3,1,3,11.94,1,1,1,5.00,2,0,3,
955,4,1,4,1,11.94,1,1,1,1.00,1,0,3,
956,3,4,3,4,11.99,1,1,1,10.00,2,0,3,
957,1,2,1,2,11.99,1,1,1,10.00,2,0,3,
958,2,1,2,1,11.99,1,1,1,1.00,1,0,3,
959,4,3,4,3,11.99,1,1,1,10.00,1,0,3,
960,1,2,1,2,12.05,1,1,1,10.00,1,0,3,
961,2,1,2,1,12.05,1,1,1,1.00,1,0,3,
962,3,4,3,4,12.05,1,1,1,10.00,1,0,3,
963,4,3,4,3,12.05,1,1,1,20.00,1,0,3,
964,3,4,3,4,12.11,1,1,1,20.00,1,0,3,
965,1,2,1,2,12.11,1,1,1,10.00,1,0,3,
966,2,1,2,1,12.11,1,1,1,10.00,2,0,3,
967,4,3,4,3,12.11,1,1,1,15.00,1,0,3,
968,3,4,3,4,12.17,1,1,1,5.00,1,0,3,
969,1,2,1,2,12.17,1,1,1,60.00,1,0,3,
970,2,1,2,1,12.17,1,1,1,20.00,1,0,3,
971,4,3,4,3,12.17,1,1,1,10.00,1,0,3,
972,1,2,1,2,12.23,1,1,1,30.00,1,0,3,
973,2,1,2,1,12.23,1,1,1,1.00,2,0,3,
974,4,3,4,3,12.23,1,1,1,5.00,2,0,3,
975,3,4,3,4,12.23,1,1,1,15.00,1,0,3,
976,3,2,3,2,12.24,1,1,1,20.00,1,0,3,
977,4,1,4,1,12.24,1,1,1,20.00,1,0,3,
978,1,3,1,3,12.24,1,1,1,20.00,1,0,3,
979,2,4,2,4,12.24,1,1,1,30.00,1,0,3,
980,1,2,1,2,12.29,1,1,1,10.00,1,0,3,
981,2,1,2,1,12.29,1,1,1,20.00,1,0,3,
982,4,3,4,3,12.29,1,1,1,15.00,1,0,3,
983,3,4,3,4,12.29,1,1,1,10.00,2,0,3,
984,3,4,3,4,12.35,1,1,1,30.00,2,0,3,
985,1,2,1,2,12.35,1,1,1,20.00,1,0,3,
986,2,1,2,1,12.35,1,1,1,20.00,1,0,3,
987,4,3,4,3,12.35,1,1,1,5.00,1,0,3,
988,2,1,2,1,12.41,1,1,1,5.00,1,0,3,
989,1,2,1,2,12.41,1,1,1,30.00,1,0,3,
990,3,4,3,4,12.41,1,1,1,10.00,2,0,3,
991,4,3,4,3,12.41,1,1,1,10.00,2,0,3,
992,3,4,3,4,12.47,1,1,1,10.00,1,0,3,
993,2,1,2,1,12.47,1,1,1,20.00,1,0,3,
994,1,2,1,2,12.47,1,1,1,20.00,1,0,3,
995,4,3,4,3,12.47,1,1,1,1.00,1,0,3,
996,4,3,4,3,12.53,1,1,1,15.00,1,0,3,
997,2,1,2,1,12.53,1,1,1,30.00,1,0,3,
998,1,2,1,2,12.53,1,1,1,30.00,1,0,3,
999,3,4,3,4,12.53,1,1,1,40.00,1,0,3,
1000,3,2,3,2,12.54,1,1,1,10.00,1,0,3,
1001,4,1,4,1,12.54,1,1,1,30.00,1,0,3,
1002,2,4,2,4,12.54,1,1,1,5.00,1,0,3,
1003,1,3,1,3,12.54,1,1,1,5.00,1,0,3,
1004,3,4,3,4,12.59,1,1,1,1.00,2,0,3,
1005,1,2,1,2,12.59,1,1,1,5.00,1,0,3,
1006,2,1,2,1,12.59,1,1,1,10.00,2,0,3,
1007,4,3,4,3,12.59,1,1,1,10.00,1,0,3,
1008,1,2,1,2,12.65,1,1,1,10.00,2,0,3,
1009,2,1,2,1,12.65,1,1,1,10.00,2,0,3,
1010,3,4,3,4,12.65,1,1,1,30.00,1,0,3,
1011,4,3,4,3,12.65,1,1,1,20.00,2,0,3,
1012,3,4,3,4,12.71,1,1,1,10.00,1,0,3,
1013,1,2,1,2,12.71,1,1,1,30.00,2,0,3,
1014,2,1,2,1,12.71,1,1,1,15.00,2,0,3,
1015,4,3,4,3,12.71,1,1,1,5.00,1,0,3,
1016,3,4,3,4,12.77,1,1,1,5.00,2,0,3,
1017,4,3,4,3,12.77,1,1,1,10.00,1,0,3,
1018,2,1,2,1,12.77,1,1,1,10.00,1,0,3,
1019,1,2,1,2,12.77,1,1,1,1.00,1,10,3,
1020,3,4,3,4,12.83,1,1,1,30.00,1,0,3,
1021,2,1,2,1,12.83,1,1,1,15.00,1,0,3,
1022,1,2,1,2,12.83,1,1,1,10.00,2,0,3,
1023,4,3,4,3,12.83,1,1,1,15.00,2,0,3,
1024,3,2,3,2,12.84,1,1,1,10.00,1,0,3,
1025,4,1,4,1,12.84,1,1,1,5.00,1,0,3,
1026,2,4,2,4,12.84,1,1,1,30.00,2,0,3,
1027,1,3,1,3,12.84,1,1,1,20.00,1,0,3,
1028,2,1,2,1,12.89,1,1,1,30.00,1,0,3,
1029,3,4,3,4,12.89,1,1,1,10.00,1,0,3,
1030,1,2,1,2,12.89,1,1,1,1.00,1,0,3,
1031,4,3,4,3,12.89,1,1,1,10.00,1,0,3,
1032,4,3,4,3,12.95,1,1,1,15.00,2,0,3,
1033,3,4,3,4,12.95,1,1,1,30.00,1,0,3,
1034,2,1,2,1,12.95,1,1,1,10.00,1,0,3,
1035,1,2,1,2,12.95,1,1,1,30.00,1,0,3,
1036,2,1,2,1,13.01,1,1,1,40.00,2,0,3,
1037,3,4,3,4,13.01,1,1,1,30.00,1,0,3,
1038,4,3,4,3,13.01,1,1,1,10.00,1,0,3,
1039,1,2,1,2,13.01,1,1,1,10.00,1,0,3,
1040,2,1,2,1,13.07,1,1,1,10.00,1,0,3,
1041,4,3,4,3,13.07,1,1,1,60.00,2,0,3,
1042,1,2,1,2,13.07,1,1,1,30.00,2,0,3,
1043,3,4,3,4,13.07,1,1,1,10.00,1,0,3,
1044,2,1,2,1,13.13,1,1,1,10.00,1,0,3,
1045,4,3,4,3,13.13,1,1,1,20.00,1,0,3,
1046,1,2,1,2,13.13,1,1,1,60.00,2,0,3,
1047,3,4,3,4,13.13,1,1,1,5.00,1,0,3,
1048,1,3,1,3,13.13,1,1,1,5.00,1,0,3,
1049,4,1,4,1,13.13,1,1,1,5.00,1,0,3,
1050,3,2,3,2,13.13,1,1,1,10.00,1,0,3,
1051,2,4,2,4,13.13,1,1,1,15.00,1,0,3,
1052,2,1,2,1,13.19,1,1,1,1.00,1,0,3,
1053,4,3,4,3,13.19,1,1,1,15.00,1,0,3,
1054,1,2,1,2,13.19,1,1,1,10.00,1,0,3,
1055,3,4,3,4,13.19,1,1,1,10.00,1,0,3,
1056,4,3,4,3,13.25,1,1,1,30.00,1,0,3,
1057,1,2,1,2,13.25,1,1,1,10.00,2,0,3,
1058,3,4,3,4,13.25,1,1,1,1.00,1,0,3,
1059,2,1,2,1,13.25,1,1,1,20.00,2,0,3,
1060,1,2,1,2,13.31,1,1,1,10.00,1,0,3,
1061,3,4,3,4,13.31,1,1,1,20.00,1,0,3,
1062,2,1,2,1,13.31,1,1,1,5.00,1,0,3,
1063,4,3,4,3,13.31,1,1,1,10.00,1,0,3,
1064,1,2,1,2,13.37,1,1,1,10.00,1,0,3,
1065,2,1,2,1,13.37,1,1,1,10.00,1,0,3,
1066,3,4,3,4,13.37,1,1,1,10.00,2,0,3,
1067,4,3,4,3,13.37,1,1,1,15.00,1,0,3,
1068,1,2,1,2,13.43,1,1,1,20.00,1,0,3,
1069,4,3,4,3,13.43,1,1,1,20.00,2,0,3,
1070,3,4,3,4,13.43,1,1,1,30.00,1,0,3,
1071,2,1,2,1,13.43,1,1,1,10.00,1,0,3,
1072,3,2,3,2,13.43,1,1,1,5.00,1,0,3,
1073,4,1,4,1,13.43,1,1,1,30.00,1,0,3,
1074,2,4,2,4,13.43,1,1,1,20.00,1,0,3,
1075,1,3,1,3,13.43,1,1,1,1.00,1,0,3,
1076,1,2,1,2,13.49,1,1,1,15.00,1,0,3,
1077,3,4,3,4,13.49,1,1,1,1.00,1,0,3,
1078,4,3,4,3,13.49,1,1,1,20.00,1,0,3,
1079,2,1,2,1,13.49,1,1,1,10.00,1,0,3,
1080,1,2,1,2,13.55,1,1,1,10.00,2,0,3,
1081,3,4,3,4,13.55,1,1,1,15.00,2,0,3,
1082,4,3,4,3,13.55,1,1,1,1.00,1,0,3,
1083,2,1,2,1,13.55,1,1,1,30.00,1,0,3,
1084,1,2,1,2,13.61,1,1,1,20.00,1,0,3,
1085,3,4,3,4,13.61,1,1,1,20.00,1,0,3,
1086,4,3,4,3,13.61,1,1,1,5.00,1,0,3,
1087,2,1,2,1,13.61,1,1,1,20.00,1,0,3,
1088,3,4,3,4,13.67,1,1,1,30.00,2,0,3,
1089,1,2,1,2,13.67,1,1,1,10.00,1,0,3,
1090,4,3,4,3,13.67,1,1,1,10.00,1,0,3,
1091,2,1,2,1,13.67,1,1,1,60.00,1,0,3,
1092,1,2,1,2,13.73,1,1,1,40.00,1,0,3,
1093,3,4,3,4,13.73,1,1,1,20.00,1,0,3,
1094,4,3,4,3,13.73,1,1,1,40.00,1,0,3,
1095,2,1,2,1,13.73,1,1,1,10.00,1,0,3,
1096,3,2,3,2,13.73,1,1,1,30.00,1,0,3,
1097,2,4,2,4,13.73,1,1,1,10.00,2,0,3,
1098,4,1,4,1,13.73,1,1,1,1.00,1,0,3,
1099,1,3,1,3,13.73,1,1,1,30.00,1,0,3,
1100,1,2,1,2,13.79,1,1,1,20.00,1,0,3,
1101,2,1,2,1,13.79,1,1,1,10.00,1,0,3,
1102,4,3,4,3,13.79,1,1,1,5.00,1,0,3,
1103,3,4,3,4,13.79,1,1,1,10.00,1,0,3,
1104,1,2,1,2,13.85,1,1,1,15.00,1,0,3,
1105,4,3,4,3,13.85,1,1,1,15.00,1,0,3,
1106,3,4,3,4,13.85,1,1,1,15.00,2,0,3,
1107,2,1,2,1,13.85,1,1,1,20.00,1,0,3,
1108,3,4,3,4,13.91,1,1,1,20.00,1,5,3,
1109,4,3,4,3,13.91,1,1,1,10.00,1,0,3,
1110,1,2,1,2,13.91,1,1,1,20.00,1,0,3,
1111,2,1,2,1,13.91,1,1,1,15.00,1,0,3,
1112,2,1,2,1,13.97,1,1,1,20.00,1,0,3,
1113,1,2,1,2,13.97,1,1,1,20.00,1,0,3,
1114,3,4,3,4,13.97,1,1,1,10.00,2,0,3,
1115,4,3,4,3,13.97,1,1,1,20.00,1,0,3,
1116,3,4,3,4,14.03,1,1,1,30.00,1,0,3,
1117,2,1,2,1,14.03,1,1,1,5.00,2,0,3,
1118,4,3,4,3,14.03,1,1,1,5.00,1,0,3,
1119,1,2,1,2,14.03,1,1,1,5.00,1,0,3,
1120,1,3,1,3,14.03,1,1,1,30.00,1,0,3,
1121,2,4,2,4,14.03,1,1,1,5.00,1,0,3,
1122,4,1,4,1,14.03,1,1,1,30.00,2,0,3,
1123,3,2,3,2,14.03,1,1,1,30.00,1,0,3,
1124,3,4,3,4,14.09,1,1,1,5.00,1,0,3,
1125,4,3,4,3,14.09,1,1,1,10.00,1,0,3,
1126,1,2,1,2,14.09,1,1,1,10.00,1,0,3,
1127,2,1,2,1,14.09,1,1,1,30.00,2,0,3,
1128,4,3,4,3,14.15,1,1,1,10.00,1,0,3,
1129,3,4,3,4,14.15,1,1,1,30.00,1,0,3,
1130,1,2,1,2,14.15,1,1,1,1.00,1,0,3,
1131,2,1,2,1,14.15,1,1,1,30.00,1,0,3,
1132,2,1,2,1,14.21,1,1,1,15.00,2,0,3,
1133,4,3,4,3,14.21,1,1,1,15.00,1,0,3,
1134,1,2,1,2,14.21,1,1,1,10.00,1,0,3,
1135,3,4,3,4,14.21,1,1,1,15.00,1,0,3,
1136,2,1,2,1,14.27,1,1,1,10.00,1,0,3,
1137,3,4,3,4,14.27,1,1,1,5.00,1,0,3,
1138,4,3,4,3,14.27,1,1,1,20.00,1,0,3,
1139,1,2,1,2,14.27,1,1,1,10.00,2,0,3,
1140,4,3,4,3,14.33,1,1,1,15.00,1,0,3,
1141,3,4,3,4,14.33,1,1,1,15.00,2,0,3,
1142,2,1,2,1,14.33,1,1,1,5.00,1,0,3,
1143,1,2,1,2,14.33,1,1,1,30.00,1,0,3,
1144,4,1,4,1,14.33,1,1,1,30.00,1,0,3,
1145,2,4,2,4,14.33,1,1,1,20.00,1,0,3,
1146,1,3,1,3,14.33,1,1,1,10.00,1,0,3,
1147,3,2,3,2,14.33,1,1,1,1.00,2,0,3,
1148,1,2,1,2,14.39,1,1,1,10.00,1,0,3,
1149,2,1,2,1,14.39,1,1,1,20.00,1,0,3,
1150,4,3,4,3,14.39,1,1,1,5.00,1,0,3,
1151,3,4,3,4,14.39,1,1,1,30.00,1,0,3,
1152,1,2,1,2,14.45,1,1,1,20.00,1,0,3,
1153,3,4,3,4,14.45,1,1,1,30.00,2,0,3,
1154,4,3,4,3,14.45,1,1,1,5.00,1,0,3,
1155,2,1,2,1,14.45,1,1,1,15.00,1,0,3,
1156,1,2,1,2,14.51,1,1,1,5.00,1,0,3,
1157,2,1,2,1,14.51,1,1,1,20.00,1,0,3,
1158,4,3,4,3,14.51,1,1,1,10.00,1,0,3,
1159,3,4,3,4,14.51,1,1,1,30.00,1,0,3,
1160,1,2,1,2,14.57,1,1,1,1.00,1,0,3,
1161,3,4,3,4,14.57,1,1,1,15.00,1,0,3,
1162,2,1,2,1,14.57,1,1,1,30.00,2,0,3,
1163,4,3,4,3,14.57,1,1,1,60.00,1,0,3,
1164,1,2,1,2,14.63,1,1,1,20.00,1,0,3,
1165,3,4,3,4,14.63,1,1,1,10.00,1,0,3,
1166,2,1,2,1,14.63,1,1,1,15.00,1,0,3,
1167,4,3,4,3,14.63,1,1,1,30.00,1,0,3,
1168,2,4,2,4,14.63,1,1,1,5.00,1,0,3,
1169,1,3,1,3,14.63,1,1,1,20.00,1,0,3,
1170,3,2,3,2,14.63,1,1,1,30.00,1,0,3,
1171,4,1,4,1,14.63,1,1,1,15.00,1,0,3,
1172,1,2,1,2,14.69,1,1,1,5.00,1,0,3,
1173,4,3,4,3,14.69,1,1,1,30.00,2,0,3,
1174,3,4,3,4,14.69,1,1,1,10.00,1,0,3,
1175,2,1,2,1,14.69,1,1,1,30.00,1,0,3,
1176,1,2,1,2,14.75,1,1,1,5.00,1,0,3,
1177,4,3,4,3,14.75,1,1,1,5.00,1,0,3,
1178,3,4,3,4,14.75,1,1,1,10.00,2,0,3,
1179,2,1,2,1,14.75,1,1,1,30.00,1,0,3,
1180,1,2,1,2,14.81,1,1,1,15.00,1,0,3,
1181,2,1,2,1,14.81,1,1,1,30.00,1,0,3,
1182,4,3,4,3,14.81,1,1,1,40.00,1,0,3,
1183,3,4,3,4,14.81,1,1,1,30.00,1,0,3,
1184,1,2,1,2,14.87,1,1,1,10.00,1,0,3,
1185,3,4,3,4,14.87,1,1,1,30.00,1,0,3,
1186,4,3,4,3,14.87,1,1,1,10.00,2,0,3,
1187,2,1,2,1,14.87,1,1,1,1.00,2,0,3,
1188,1,2,1,2,14.93,1,1,1,1.00,1,0,3,
1189,4,3,4,3,14.93,1,1,1,30.00,1,0,3,
1190,2,1,2,1,14.93,1,1,1,15.00,1,0,3,
1191,3,4,3,4,14.93,1,1,1,20.00,2,0,3,
1192,3,2,3,2,14.93,1,1,1,10.00,1,0,3,
1193,4,1,4,1,14.93,1,1,1,10.00,1,0,3,
1194,2,4,2,4,14.93,1,1,1,20.00,1,0,3,
1195,1,3,1,3,14.93,1,1,1,30.00,2,0,3,
1196,1,2,1,2,14.99,1,1,1,30.00,1,0,3,
1197,3,4,3,4,14.99,1,1,1,10.00,1,0,3,
1198,2,1,2,1,14.99,1,1,1,5.00,1,0,3,
1199,4,3,4,3,14.99,1,1,1,15.00,1,0,3,
1200,1,2,1,2,15.04,1,1,1,60.00,1,0,3,
1201,2,1,2,1,15.04,1,1,1,10.00,1,0,3,
1202,4,3,4,3,15.04,1,1,1,1.00,2,0,3,
1203,3,4,3,4,15.04,1,1,1,20.00,1,0,3,
1204,1,2,1,2,15.10,1,1,1,20.00,1,0,3,
1205,3,4,3,4,15.10,1,1,1,20.00,1,0,3,
1206,4,3,4,3,15.10,1,1,1,1.00,1,0,3,
1207,2,1,2,1,15.10,1,1,1,20.00,1,0,3,
1208,1,2,1,2,15.16,1,1,1,10.00,1,0,3,
1209,3,4,3,4,15.16,1,1,1,30.00,2,0,3,
1210,2,1,2,1,15.16,1,1,1,20.00,1,0,3,
1211,4,3,4,3,15.16,1,1,1,10.00,2,0,3,
1212,3,2,3,2,15.22,1,1,1,15.00,1,0,3,
1213,4,1,4,1,15.22,1,1,1,10.00,2,0,3,
1214,2,4,2,4,15.22,1,1,1,1.00,1,0,3,
1215,1,3,1,3,15.22,1,1,1,5.00,1,0,3,
1216,1,2,1,2,15.22,1,1,1,15.00,1,0,3,
1217,3,4,3,4,15.22,1,1,1,5.00,2,0,3,
1218,2,1,2,1,15.22,1,1,1,20.00,1,0,3,
1219,4,3,4,3,15.22,1,1,1,20.00,1,0,3,
1220,1,2,1,2,15.28,1,1,1,5.00,1,0,3,
1221,2,1,2,1,15.28,1,1,1,5.00,1,0,3,
1222,3,4,3,4,15.28,1,1,1,20.00,1,0,3,
1223,4,3,4,3,15.28,1,1,1,10.00,1,0,3,
1224,2,1,2,1,15.34,1,1,1,15.00,1,0,3,
1225,3,4,3,4,15.34,1,1,1,30.00,1,0,3,
1226,1,2,1,2,15.34,1,1,1,10.00,1,0,3,
1227,4,3,4,3,15.34,1,1,1,10.00,1,0,3,
1228,1,2,1,2,15.40,1,1,1,5.00,1,0,3,
1229,3,4,3,4,15.40,1,1,1,10.00,1,0,3,
1230,4,3,4,3,15.40,1,1,1,10.00,1,0,3,
1231,2,1,2,1,15.40,1,1,1,15.00,1,0,3,
1232,1,2,1,2,15.46,1,1,1,10.00,1,0,3,
1233,3,4,3,4,15.46,1,1,1,10.00,1,0,3,
1234,4,3,4,3,15.46,1,1,1,15.00,1,0,3,
1235,2,1,2,1,15.46,1,1,1,30.00,1,0,3,
1236,2,4,2,4,15.52,1,1,1,10.00,1,0,3,
1237,4,1,4,1,15.52,1,1,1,30.00,1,0,3,
1238,3,2,3,2,15.52,1,1,1,20.00,1,0,3,
1239,1,3,1,3,15.52,1,1,1,20.00,1,0,3,
1240,1,2,1,2,15.52,1,1,1,30.00,1,0,3,
1241,2,1,2,1,15.52,1,1,1,10.00,1,0,3,
1242,4,3,4,3,15.52,1,1,1,10.00,1,0,3,
1243,3,4,3,4,15.52,1,1,1,40.00,1,0,3,
1244,1,2,1,2,15.58,1,1,1,30.00,1,0,3,
1245,2,1,2,1,15.58,1,1,1,10.00,1,0,3,
1246,4,3,4,3,15.58,1,1,1,30.00,2,0,3,
1247,3,4,3,4,15.58,1,1,1,10.00,1,0,3,
1248,4,3,4,3,15.64,1,1,1,15.00,1,0,3,
1249,2,1,2,1,15.64,1,1,1,60.00,1,0,3,
1250,3,4,3,4,15.64,1,1,1,15.00,1,0,3,
1251,1,2,1,2,15.64,1,1,1,10.00,1,0,3,
1252,2,1,2,1,15.70,1,1,1,10.00,1,0,3,
1253,4,3,4,3,15.70,1,1,1,30.00,1,0,3,
1254,1,2,1,2,15.70,1,1,1,15.00,2,0,3,
1255,3,4,3,4,15.70,1,1,1,10.00,1,0,3,
1256,4,3,4,3,15.76,1,1,1,10.00,1,0,3,
1257,3,4,3,4,15.76,1,1,1,5.00,1,0,3,
1258,2,1,2,1,15.76,1,1,1,10.00,1,0,3,
1259,1,2,1,2,15.76,1,1,1,60.00,2,0,3,
1260,4,1,4,1,15.82,1,1,1,10.00,1,0,3,
1261,3,2,3,2,15.82,1,1,1,10.00,1,0,3,
1262,1,3,1,3,15.82,1,1,1,40.00,2,0,3,
1263,2,4,2,4,15.82,1,1,1,1.00,2,0,3,
1264,1,2,1,2,15.82,1,1,1,60.00,1,0,3,
1265,3,4,3,4,15.82,1,1,1,15.00,1,0,3,
1266,4,3,4,3,15.82,1,1,1,15.00,1,0,3,
1267,2,1,2,1,15.82,1,1,1,30.00,1,0,3,
1268,1,2,1,2,15.88,1,1,1,15.00,1,0,3,
1269,3,4,3,4,15.88,1,1,1,10.00,1,0,3,
1270,4,3,4,3,15.88,1,1,1,10.00,1,0,3,
1271,2,1,2,1,15.88,1,1,1,10.00,2,0,3,
1272,4,3,4,3,15.94,1,1,1,10.00,1,0,3,
1273,3,4,3,4,15.94,1,1,1,30.00,1,0,3,
1274,1,2,1,2,15.94,1,1,1,5.00,1,0,3,
1275,2,1,2,1,15.94,1,1,1,15.00,1,0,3,
1276,2,1,2,1,16.00,1,1,1,10.00,1,0,3,
1277,4,3,4,3,16.00,1,1,1,40.00,1,0,3,
1278,1,2,1,2,16.00,1,1,1,60.00,1,0,3,
1279,3,4,3,4,16.00,1,1,1,10.00,1,0,3,
1280,2,1,2,1,16.06,1,1,1,15.00,1,0,3,
1281,4,3,4,3,16.06,1,1,1,10.00,1,0,3,
1282,1,2,1,2,16.06,1,1,1,1.00,1,0,3,
1283,3,4,3,4,16.06,1,1,1,30.00,1,0,3,
1284,2,4,2,4,16.12,1,1,1,10.00,1,0,3,
1285,3,2,3,2,16.12,1,1,1,5.00,1,0,3,
1286,4,1,4,1,16.12,1,1,1,5.00,2,0,3,
1287,1,3,1,3,16.12,1,1,1,40.00,1,0,3,
1288,2,1,2,1,16.12,1,1,1,10.00,2,0,3,
1289,4,3,4,3,16.12,1,1,1,5.00,1,0,3,
1290,1,2,1,2,16.12,1,1,1,10.00,1,0,3,
1291,3,4,3,4,16.12,1,1,1,10.00,1,0,3,
1292,1,2,1,2,16.18,1,1,1,30.00,1,0,3,
1293,2,1,2,1,16.18,1,1,1,5.00,1,0,3,
1294,4,3,4,3,16.18,1,1,1,30.00,1,0,3,
1295,3,4,3,4,16.18,1,1,1,30.00,2,0,3,
1296,1,2,1,2,16.24,1,1,1,10.00,1,0,3,
1297,2,1,2,1,16.24,1,1,1,15.00,1,0,3,
1298,3,4,3,4,16.24,1,1,1,15.00,2,0,3,
1299,4,3,4,3,16.24,1,1,1,10.00,2,0,3,
1300,1,2,1,2,16.30,1,1,1,10.00,1,0,3,
1301,4,3,4,3,16.30,1,1,1,5.00,1,0,3,
1302,3,4,3,4,16.30,1,1,1,30.00,1,0,3,
1303,2,1,2,1,16.30,1,1,1,20.00,1,0,3,
1304,4,3,4,3,16.36,1,1,1,20.00,1,0,3,
1305,3,4,3,4,16.36,1,1,1,15.00,1,0,3,
1306,1,2,1,2,16.36,1,1,1,30.00,1,0,3,
1307,2,1,2,1,16.36,1,1,1,5.00,1,0,3,
1308,3,2,3,2,16.42,1,1,1,20.00,1,0,3,
1309,4,1,4,1,16.42,1,1,1,10.00,1,0,3,
1310,1,3,1,3,16.42,1,1,1,15.00,2,0,3,
1311,2,4,2,4,16.42,1,1,1,10.00,2,0,3,
1312,2,1,2,1,16.42,1,1,1,1.00,1,0,3,
1313,4,3,4,3,16.42,1,1,1,30.00,1,0,3,
1314,3,4,3,4,16.42,1,1,1,30.00,2,0,3,
1315,1,2,1,2,16.42,1,1,1,10.00,1,0,3,
1316,1,2,1,2,16.48,1,1,1,10.00,1,0,3,
1317,3,4,3,4,16.48,1,1,1,30.00,1,0,3,
1318,2,1,2,1,16.48,1,1,1,10.00,1,0,3,
1319,4,3,4,3,16.48,1,1,1,10.00,1,0,3,
1320,1,2,1,2,16.54,1,1,1,10.00,1,0,3,
1321,3,4,3,4,16.54,1,1,1,5.00,1,0,3,
1322,2,1,2,1,16.54,1,1,1,10.00,1,0,3,
1323,4,3,4,3,16.54,1,1,1,10.00,1,0,3,
1324,1,2,1,2,16.60,1,1,1,30.00,2,0,3,
1325,2,1,2,1,16.60,1,1,1,10.00,1,0,3,
1326,4,3,4,3,16.60,1,1,1,10.00,1,0,3,
1327,3,4,3,4,16.60,1,1,1,30.00,1,0,3,
1328,4,3,4,3,16.66,1,1,1,10.00,1,0,3,
1329,1,2,1,2,16.66,1,1,1,10.00,1,0,3,
1330,3,4,3,4,16.66,1,1,1,5.00,1,0,3,
1331,2,1,2,1,16.66,1,1,1,1.00,2,0,3,
