agent_id,from_zone_id,to_zone_id,departure_time,arrival_time,buffer_waiting_time,complete_flag,trip_time,demand_type,pricing_type,vehicle_type,information_type,value_of_time,toll_cost_in_dollar,emissions,distance_in_mile,TotalEnergy_(KJ),CO2_(g),NOX_(g),CO_(g),HC_(g),age,number_of_nodes,VMS_response_info,Evacuation_response_info,path_node_sequence,path_time_sequence,link_travel_time_sequence,path_sequence
1489,3,4,18.64,19.90,0.06,1,1.26,1,1,1,1,20.00,0.000,0.000,0.200,0.000000,0.000000,0.000000,0.000000,0.000000,0,3,,,3;5;4;,18.7;19.6;19.9;,0.90;0.30;,"<3;18.70;0;0><5; 19.60;0.90;0.00><4; 19.90;0.30;0.00>"
1490,2,1,18.64,19.00,0.06,1,0.36,1,1,1,1,10.00,0.000,0.000,0.190,0.000000,0.000000,0.000000,0.000000,0.000000,0,3,,,2;5;1;,18.7;18.8;19.0;,0.10;0.20;,"<2;18.70;0;0><5; 18.80;0.10;0.00><1; 19.00;0.20;0.00>"
1491,4,3,18.64,19.00,0.06,1,0.36,1,1,1,1,1.00,0.000,0.000,0.200,0.000000,0.000000,0.000000,0.000000,0.000000,0,3,,,4;5;3;,18.7;18.8;19.0;,0.11;0.19;,"<4;18.70;0;0><5; 18.81;0.11;0.00><3; 19.00;0.19;0.00>"
1492,1,2,18.70,36.30,-0.00,1,17.60,1,1,1,1,5.00,0.000,0.000,10.095,0.000000,0.000000,0.000000,0.000000,0.000000,0,3,,,1;5;2;,18.7;36.0;36.3;,17.30;0.30;,"<1;18.70;0;0><5; 36.00;17.30;0.00><2; 36.30;0.30;0.00>"
1493,2,1,18.70,19.10,-0.00,1,0.40,1,1,1,1,15.00,0.000,0.000,0.190,0.000000,0.000000,0.000000,0.000000,0.000000,0,3,,,2;5;1;,18.7;18.9;19.1;,0.16;0.24;,"<2;18.70;0;0><5; 18.86;0.16;0.00><1; 19.10;0.24;0.00>"
1494,4,3,18.70,19.10,-0.00,1,0.40,1,1,1,1,10.00,0.000,0.000,0.200,0.000000,0.000000,0.000000,0.000000,0.000000,0,3,,,4;5;3;,18.7;18.9;19.1;,0.17;0.23;,"<4;18.70;0;0><5; 18.87;0.17;0.00><3; 19.10;0.23;0.00>"
1495,3,4,18.70,19.90,-0.00,1,1.20,1,1,1,1,15.00,0.000,0.000,0.200,0.000000,0.000000,0.000000,0.000000,0.000000,0,3,,,3;5;4;,18.7;19.6;19.9;,0.90;0.30;,"<3;18.70;0;0><5; 19.60;0.90;0.00><4; 19.90;0.30;0.00>"
1496,2,1,18.76,19.20,0.04,1,0.44,1,1,1,1,1.00,0.000,0.000,0.190,0.000000,0.000000,0.000000,0.000000,0.000000,0,3,,,2;5;1;,18.8;18.9;19.2;,0.12;0.28;,"<2;18.80;0;0><5; 18.92;0.12;0.00><1; 19.20;0.28;0.00>"
1497,4,3,18.76,19.10,0.04,1,0.34,1,1,1,1,5.00,0.000,0.000,0.200,0.000000,0.000000,0.000000,0.000000,0.000000,0,3,,,4;5;3;,18.8;18.9;19.1;,0.13;0.17;,"<4;18.80;0;0><5; 18.93;0.13;0.00><3; 19.10;0.17;0.00>"
1498,1,2,18.76,36.40,0.04,1,17.64,1,1,1,1,10.00,0.000,0.000,10.095,0.000000,0.000000,0.000000,0.000000,0.000000,0,3,,,1;5;2;,18.8;36.1;36.4;,17.30;0.30;,"<1;18.80;0;0><5; 36.10;17.30;0.00><2; 36.40;0.30;0.00>"
1499,3,4,18.76,19.90,0.04,1,1.14,1,1,1,1,40.00,0.000,0.000,0.200,0.000000,0.000000,0.000000,0.000000,0.000000,0,3,,,3;5;4;,18.8;19.6;19.9;,0.80;0.30;,"<3;18.80;0;0><5; 19.60;0.80;0.00><4; 19.90;0.30;0.00>"
1500,3,2,18.81,19.80,-0.01,1,0.99,1,1,1,1,10.00,0.000,0.000,0.197,0.000000,0.000000,0.000000,0.000000,0.000000,0,3,,,3;5;2;,18.8;19.6;19.8;,0.80;0.20;,"<3;18.80;0;0><5; 19.60;0.80;0.00><2; 19.80;0.20;0.00>"
1501,1,3,18.81,36.30,-0.01,1,17.49,1,1,2,1,5.00,0.000,0.000,10.102,0.000000,0.000000,0.000000,0.000000,0.000000,0,3,,,1;5;3;,18.8;36.1;36.3;,17.30;0.20;,"<1;18.80;0;0><5; 36.10;17.30;0.00><3; 36.30;0.20;0.00>"
1502,2,4,18.81,19.20,-0.01,1,0.39,1,1,2,1,10.00,0.000,0.000,0.193,0.000000,0.000000,0.000000,0.000000,0.000000,0,3,,,2;5;4;,18.8;19.0;19.2;,0.17;0.23;,"<2;18.80;0;0><5; 18.97;0.17;0.00><4; 19.20;0.23;0.00>"
1503,4,1,18.81,19.20,-0.01,1,0.39,1,1,1,1,30.00,0.000,0.000,0.193,0.000000,0.000000,0.000000,0.000000,0.000000,0,3,,,4;5;1;,18.8;19.0;19.2;,0.17;0.23;,"<4;18.80;0;0><5; 18.97;0.17;0.00><1; 19.20;0.23;0.00>"
1504,1,2,18.82,36.40,0.08,1,17.58,1,1,1,1,1.00,0.000,0.000,10.095,0.000000,0.000000,0.000000,0.000000,0.000000,0,3,,,1;5;2;,18.9;36.1;36.4;,17.20;0.30;,"<1;18.90;0;0><5; 36.10;17.20;0.00><2; 36.40;0.30;0.00>"
1505,2,1,18.82,19.20,0.08,1,0.38,1,1,1,1,10.00,0.000,0.000,0.190,0.000000,0.000000,0.000000,0.000000,0.000000,0,3,,,2;5;1;,18.9;19.0;19.2;,0.08;0.22;,"<2;18.90;0;0><5; 18.98;0.08;0.00><1; 19.20;0.22;0.00>"
1506,3,4,18.82,19.90,0.08,1,1.08,1,1,1,1,10.00,0.000,0.000,0.200,0.000000,0.000000,0.000000,0.000000,0.000000,0,3,,,3;5;4;,18.9;19.6;19.9;,0.70;0.30;,"<3;18.90;0;0><5; 19.60;0.70;0.00><4; 19.90;0.30;0.00>"
1507,4,3,18.82,19.20,0.08,1,0.38,1,1,1,1,20.00,0.000,0.000,0.200,0.000000,0.000000,0.000000,0.000000,0.000000,0,3,,,4;5;3;,18.9;19.0;19.2;,0.09;0.21;,"<4;18.90;0;0><5; 18.99;0.09;0.00><3; 19.20;0.21;0.00>"
1508,3,4,18.88,20.00,0.02,1,1.12,1,1,1,1,30.00,0.000,0.000,0.200,0.000000,0.000000,0.000000,0.000000,0.000000,0,3,,,3;5;4;,18.9;19.6;20.0;,0.70;0.40;,"<3;18.90;0;0><5; 19.60;0.70;0.00><4; 20.00;0.40;0.00>"
1509,1,2,18.88,36.40,0.02,1,17.52,1,1,1,1,10.00,0.000,0.000,10.095,0.000000,0.000000,0.000000,0.000000,0.000000,0,3,,,1;5;2;,18.9;36.0;36.4;,17.12;0.38;,"<1;18.90;0;0><5; 36.02;17.12;0.00><2; 36.40;0.38;0.00>"
1510,2,1,18.88,19.20,0.02,1,0.32,1,1,1,1,30.00,0.000,0.000,0.190,0.000000,0.000000,0.000000,0.000000,0.000000,0,3,,,2;5;1;,18.9;19.0;19.2;,0.14;0.16;,"<2;18.90;0;0><5; 19.04;0.14;0.00><1; 19.20;0.16;0.00>"
1511,4,3,18.88,19.30,0.02,1,0.42,1,1,1,1,20.00,0.000,0.000,0.200,0.000000,0.000000,0.000000,0.000000,0.000000,0,3,,,4;5;3;,18.9;19.0;19.3;,0.15;0.25;,"<4;18.90;0;0><5; 19.05;0.15;0.00><3; 19.30;0.25;0.00>"
1512,3,4,18.94,20.00,0.06,1,1.06,1,1,1,1,10.00,0.000,0.000,0.200,0.000000,0.000000,0.000000,0.000000,0.000000,0,3,,,3;5;4;,19.0;19.6;20.0;,0.60;0.40;,"<3;19.00;0;0><5; 19.60;0.60;0.00><4; 20.00;0.40;0.00>"
1513,1,2,18.94,36.40,0.06,1,17.46,1,1,1,1,20.00,0.000,0.000,10.095,0.000000,0.000000,0.000000,0.000000,0.000000,0,3,,,1;5;2;,19.0;36.1;36.4;,17.08;0.32;,"<1;19.00;0;0><5; 36.08;17.08;0.00><2; 36.40;0.32;0.00>"
1514,2,1,18.94,19.30,0.06,1,0.36,1,1,2,1,30.00,0.000,0.000,0.190,0.000000,0.000000,0.000000,0.000000,0.000000,0,3,,,2;5;1;,19.0;19.1;19.3;,0.10;0.20;,"<2;19.00;0;0><5; 19.10;0.10;0.00><1; 19.30;0.20;0.00>"
1515,4,3,18.94,19.30,0.06,1,0.36,1,1,1,1,15.00,0.000,0.000,0.200,0.000000,0.000000,0.000000,0.000000,0.000000,0,3,,,4;5;3;,19.0;19.1;19.3;,0.11;0.19;,"<4;19.00;0;0><5; 19.11;0.11;0.00><3; 19.30;0.19;0.00>"
1516,3,4,19.00,20.00,-0.00,1,1.00,1,1,1,1,30.00,0.000,0.000,0.200,0.000000,0.000000,0.000000,0.000000,0.000000,0,3,,,3;5;4;,19.0;19.7;20.0;,0.70;0.30;,"<3;19.00;0;0><5; 19.70;0.70;0.00><4; 20.00;0.30;0.00>"
1517,1,2,19.00,36.50,-0.00,1,17.50,1,1,1,1,30.00,0.000,0.000,10.095,0.000000,0.000000,0.000000,0.000000,0.000000,0,3,,,1;5;2;,19.0;36.1;36.5;,17.14;0.36;,"<1;19.00;0;0><5; 36.14;17.14;0.00><2; 36.50;0.36;0.00>"
1518,4,3,19.00,19.40,-0.00,1,0.40,1,1,1,1,15.00,0.000,0.000,0.200,0.000000,0.000000,0.000000,0.000000,0.000000,0,3,,,4;5;3;,19.0;19.2;19.4;,0.17;0.23;,"<4;19.00;0;0><5; 19.17;0.17;0.00><3; 19.40;0.23;0.00>"
1519,2,1,19.00,19.40,-0.00,1,0.40,1,1,1,1,20.00,0.000,0.000,0.190,0.000000,0.000000,0.000000,0.000000,0.000000,0,3,,,2;5;1;,19.0;19.2;19.4;,0.16;0.24;,"<2;19.00;0;0><5; 19.16;0.16;0.00><1; 19.40;0.24;0.00>"
1520,3,4,19.06,20.10,0.04,1,1.04,1,1,1,1,15.00,0.000,0.000,0.200,0.000000,0.000000,0.000000,0.000000,0.000000,0,3,,,3;5;4;,19.1;19.7;20.1;,0.60;0.40;,"<3;19.10;0;0><5; 19.70;0.60;0.00><4; 20.10;0.40;0.00>"
1521,1,2,19.06,36.50,0.04,1,17.44,1,1,1,1,10.00,0.000,0.000,10.095,0.000000,0.000000,0.000000,0.000000,0.000000,0,3,,,1;5;2;,19.1;36.2;36.5;,17.10;0.30;,"<1;19.10;0;0><5; 36.20;17.10;0.00><2; 36.50;0.30;0.00>"
1522,2,1,19.06,19.50,0.04,1,0.44,1,1,2,1,20.00,0.000,0.000,0.190,0.000000,0.000000,0.000000,0.000000,0.000000,0,3,,,2;5;1;,19.1;19.2;19.5;,0.12;0.28;,"<2;19.10;0;0><5; 19.22;0.12;0.00><1; 19.50;0.28;0.00>"
1523,4,3,19.06,19.40,0.04,1,0.34,1,1,2,1,20.00,0.000,0.000,0.200,0.000000,0.000000,0.000000,0.000000,0.000000,0,3,,,4;5;3;,19.1;19.2;19.4;,0.13;0.17;,"<4;19.10;0;0><5; 19.23;0.13;0.00><3; 19.40;0.17;0.00>"
1524,3,2,19.10,19.90,-0.00,1,0.80,1,1,1,1,10.00,0.000,0.000,0.197,0.000000,0.000000,0.000000,0.000000,0.000000,0,3,,,3;5;2;,19.1;19.7;19.9;,0.60;0.20;,"<3;19.10;0;0><5; 19.70;0.60;0.00><2; 19.90;0.20;0.00>"
1525,4,1,19.10,19.50,-0.00,1,0.40,1,1,1,1,20.00,0.000,0.000,0.193,0.000000,0.000000,0.000000,0.000000,0.000000,0,3,,,4;5;1;,19.1;19.3;19.5;,0.17;0.23;,"<4;19.10;0;0><5; 19.27;0.17;0.00><1; 19.50;0.23;0.00>"
1526,2,4,19.10,19.50,-0.00,1,0.40,1,1,2,1,1.00,0.000,0.000,0.193,0.000000,0.000000,0.000000,0.000000,0.000000,0,3,,,2;5;4;,19.1;19.3;19.5;,0.17;0.23;,"<2;19.10;0;0><5; 19.27;0.17;0.00><4; 19.50;0.23;0.00>"
1527,1,3,19.10,36.50,-0.00,1,17.40,1,1,1,1,20.00,0.000,0.000,10.102,0.000000,0.000000,0.000000,0.000000,0.000000,0,3,,,1;5;3;,19.1;36.2;36.5;,17.15;0.25;,"<1;19.10;0;0><5; 36.25;17.15;0.00><3; 36.50;0.25;0.00>"
1528,1,2,19.12,36.50,0.08,1,17.38,1,1,1,1,30.00,0.000,0.000,10.095,0.000000,0.000000,0.000000,0.000000,0.000000,0,3,,,1;5;2;,19.2;36.3;36.5;,17.06;0.24;,"<1;19.20;0;0><5; 36.26;17.06;0.00><2; 36.50;0.24;0.00>"
1529,4,3,19.12,19.50,0.08,1,0.38,1,1,1,1,10.00,0.000,0.000,0.200,0.000000,0.000000,0.000000,0.000000,0.000000,0,3,,,4;5;3;,19.2;19.3;19.5;,0.09;0.21;,"<4;19.20;0;0><5; 19.29;0.09;0.00><3; 19.50;0.21;0.00>"
1530,3,4,19.12,20.10,0.08,1,0.98,1,1,1,1,1.00,0.000,0.000,0.200,0.000000,0.000000,0.000000,0.000000,0.000000,0,3,,,3;5;4;,19.2;19.7;20.1;,0.50;0.40;,"<3;19.20;0;0><5; 19.70;0.50;0.00><4; 20.10;0.40;0.00>"
1531,2,1,19.12,19.50,0.08,1,0.38,1,1,1,1,20.00,0.000,0.000,0.190,0.000000,0.000000,0.000000,0.000000,0.000000,0,3,,,2;5;1;,19.2;19.3;19.5;,0.08;0.22;,"<2;19.20;0;0><5; 19.28;0.08;0.00><1; 19.50;0.22;0.00>"
1532,1,2,19.18,36.50,0.02,1,17.32,1,1,1,1,10.00,0.000,0.000,10.095,0.000000,0.000000,0.000000,0.000000,0.000000,0,3,,,1;5;2;,19.2;36.3;36.5;,17.12;0.18;,"<1;19.20;0;0><5; 36.32;17.12;0.00><2; 36.50;0.18;0.00>"
1533,2,1,19.18,19.50,0.02,1,0.32,1,1,1,1,5.00,0.000,0.000,0.190,0.000000,0.000000,0.000000,0.000000,0.000000,0,3,,,2;5;1;,19.2;19.3;19.5;,0.14;0.16;,"<2;19.20;0;0><5; 19.34;0.14;0.00><1; 19.50;0.16;0.00>"
1534,4,3,19.18,19.60,0.02,1,0.42,1,1,1,1,15.00,0.000,0.000,0.200,0.000000,0.000000,0.000000,0.000000,0.000000,0,3,,,4;5;3;,19.2;19.3;19.6;,0.15;0.25;,"<4;19.20;0;0><5; 19.35;0.15;0.00><3; 19.60;0.25;0.00>"
1535,3,4,19.18,20.10,0.02,1,0.92,1,1,1,1,40.00,0.000,0.000,0.200,0.000000,0.000000,0.000000,0.000000,0.000000,0,3,,,3;5;4;,19.2;19.7;20.1;,0.50;0.40;,"<3;19.20;0;0><5; 19.70;0.50;0.00><4; 20.10;0.40;0.00>"
1536,1,2,19.24,36.60,0.06,1,17.36,1,1,2,1,10.00,0.000,0.000,10.095,0.000000,0.000000,0.000000,0.000000,0.000000,0,3,,,1;5;2;,19.3;36.4;36.6;,17.08;0.22;,"<1;19.30;0;0><5; 36.38;17.08;0.00><2; 36.60;0.22;0.00>"
1537,2,1,19.24,19.60,0.06,1,0.36,1,1,1,1,10.00,0.000,0.000,0.190,0.000000,0.000000,0.000000,0.000000,0.000000,0,3,,,2;5;1;,19.3;19.4;19.6;,0.10;0.20;,"<2;19.30;0;0><5; 19.40;0.10;0.00><1; 19.60;0.20;0.00>"
1538,4,3,19.24,19.60,0.06,1,0.36,1,1,1,1,10.00,0.000,0.000,0.200,0.000000,0.000000,0.000000,0.000000,0.000000,0,3,,,4;5;3;,19.3;19.4;19.6;,0.11;0.19;,"<4;19.30;0;0><5; 19.41;0.11;0.00><3; 19.60;0.19;0.00>"
1539,3,4,19.24,20.10,0.06,1,0.86,1,1,1,1,1.00,0.000,0.000,0.200,0.000000,0.000000,0.000000,0.000000,0.000000,0,3,,,3;5;4;,19.3;19.7;20.1;,0.40;0.40;,"<3;19.30;0;0><5; 19.70;0.40;0.00><4; 20.10;0.40;0.00>"
1540,1,2,19.30,36.60,-0.00,1,17.30,1,1,2,1,10.00,0.000,0.000,10.095,0.000000,0.000000,0.000000,0.000000,0.000000,0,3,,,1;5;2;,19.3;36.4;36.6;,17.14;0.16;,"<1;19.30;0;0><5; 36.44;17.14;0.00><2; 36.60;0.16;0.00>"
1541,2,1,19.30,19.70,-0.00,1,0.40,1,1,1,1,40.00,0.000,0.000,0.190,0.000000,0.000000,0.000000,0.000000,0.000000,0,3,,,2;5;1;,19.3;19.5;19.7;,0.16;0.24;,"<2;19.30;0;0><5; 19.46;0.16;0.00><1; 19.70;0.24;0.00>"
1542,3,4,19.30,20.10,-0.00,1,0.80,1,1,1,1,10.00,0.000,0.000,0.200,0.000000,0.000000,0.000000,0.000000,0.000000,0,3,,,3;5;4;,19.3;19.7;20.1;,0.40;0.40;,"<3;19.30;0;0><5; 19.70;0.40;0.00><4; 20.10;0.40;0.00>"
1543,4,3,19.30,19.70,-0.00,1,0.40,1,1,1,1,20.00,0.000,0.000,0.200,0.000000,0.000000,0.000000,0.000000,0.000000,0,3,,,4;5;3;,19.3;19.5;19.7;,0.17;0.23;,"<4;19.30;0;0><5; 19.47;0.17;0.00><3; 19.70;0.23;0.00>"
1544,1,2,19.36,36.70,0.04,1,17.34,1,1,1,1,15.00,0.000,0.000,10.095,0.000000,0.000000,0.000000,0.000000,0.000000,0,3,,,1;5;2;,19.4;36.5;36.7;,17.10;0.20;,"<1;19.40;0;0><5; 36.50;17.10;0.00><2; 36.70;0.20;0.00>"
1545,2,1,19.36,19.80,0.04,1,0.44,1,1,1,1,5.00,0.000,0.000,0.190,0.000000,0.000000,0.000000,0.000000,0.000000,0,3,,,2;5;1;,19.4;19.5;19.8;,0.12;0.28;,"<2;19.40;0;0><5; 19.52;0.12;0.00><1; 19.80;0.28;0.00>"
1546,3,4,19.36,20.20,0.04,1,0.84,1,1,1,1,10.00,0.000,0.000,0.200,0.000000,0.000000,0.000000,0.000000,0.000000,0,3,,,3;5;4;,19.4;19.7;20.2;,0.30;0.50;,"<3;19.40;0;0><5; 19.70;0.30;0.00><4; 20.20;0.50;0.00>"
1547,4,3,19.36,19.70,0.04,1,0.34,1,1,2,1,10.00,0.000,0.000,0.200,0.000000,0.000000,0.000000,0.000000,0.000000,0,3,,,4;5;3;,19.4;19.5;19.7;,0.13;0.17;,"<4;19.40;0;0><5; 19.53;0.13;0.00><3; 19.70;0.17;0.00>"
1548,4,1,19.40,19.80,-0.00,1,0.40,1,1,1,1,20.00,0.000,0.000,0.193,0.000000,0.000000,0.000000,0.000000,0.000000,0,3,,,4;5;1;,19.4;19.6;19.8;,0.17;0.23;,"<4;19.40;0;0><5; 19.57;0.17;0.00><1; 19.80;0.23;0.00>"
1549,1,3,19.40,36.80,-0.00,1,17.40,1,1,1,1,30.00,0.000,0.000,10.102,0.000000,0.000000,0.000000,0.000000,0.000000,0,3,,,1;5;3;,19.4;36.5;36.8;,17.15;0.25;,"<1;19.40;0;0><5; 36.55;17.15;0.00><3; 36.80;0.25;0.00>"
1550,3,2,19.40,19.90,-0.00,1,0.50,1,1,1,1,20.00,0.000,0.000,0.197,0.000000,0.000000,0.000000,0.000000,0.000000,0,3,,,3;5;2;,19.4;19.7;19.9;,0.30;0.20;,"<3;19.40;0;0><5; 19.70;0.30;0.00><2; 19.90;0.20;0.00>"
1551,2,4,19.40,20.00,-0.00,1,0.60,1,1,1,1,30.00,0.000,0.000,0.193,0.000000,0.000000,0.000000,0.000000,0.000000,0,3,,,2;5;4;,19.4;19.6;20.0;,0.17;0.43;,"<2;19.40;0;0><5; 19.57;0.17;0.00><4; 20.00;0.43;0.00>"
1552,1,2,19.42,36.80,0.08,1,17.38,1,1,1,1,10.00,0.000,0.000,10.095,0.000000,0.000000,0.000000,0.000000,0.000000,0,3,,,1;5;2;,19.5;36.6;36.8;,17.06;0.24;,"<1;19.50;0;0><5; 36.56;17.06;0.00><2; 36.80;0.24;0.00>"
1553,2,1,19.42,19.80,0.08,1,0.38,1,1,1,1,10.00,0.000,0.000,0.190,0.000000,0.000000,0.000000,0.000000,0.000000,0,3,,,2;5;1;,19.5;19.6;19.8;,0.08;0.22;,"<2;19.50;0;0><5; 19.58;0.08;0.00><1; 19.80;0.22;0.00>"
1554,4,3,19.42,19.80,0.08,1,0.38,1,1,2,1,10.00,0.000,0.000,0.200,0.000000,0.000000,0.000000,0.000000,0.000000,0,3,,,4;5;3;,19.5;19.6;19.8;,0.09;0.21;,"<4;19.50;0;0><5; 19.59;0.09;0.00><3; 19.80;0.21;0.00>"
1555,3,4,19.42,20.20,0.08,1,0.78,1,1,2,1,20.00,0.000,0.000,0.200,0.000000,0.000000,0.000000,0.000000,0.000000,15,3,,,3;5;4;,19.5;19.8;20.2;,0.30;0.40;,"<3;19.50;0;0><5; 19.80;0.30;0.00><4; 20.20;0.40;0.00>"
1556,1,2,19.48,36.80,0.02,1,17.32,1,1,1,1,10.00,0.000,0.000,10.095,0.000000,0.000000,0.000000,0.000000,0.000000,0,3,,,1;5;2;,19.5;36.6;36.8;,17.12;0.18;,"<1;19.50;0;0><5; 36.62;17.12;0.00><2; 36.80;0.18;0.00>"
1557,2,1,19.48,19.80,0.02,1,0.32,1,1,1,1,30.00,0.000,0.000,0.190,0.000000,0.000000,0.000000,0.000000,0.000000,0,3,,,2;5;1;,19.5;19.6;19.8;,0.14;0.16;,"<2;19.50;0;0><5; 19.64;0.14;0.00><1; 19.80;0.16;0.00>"
1558,3,4,19.48,20.20,0.02,1,0.72,1,1,1,1,5.00,0.000,0.000,0.200,0.000000,0.000000,0.000000,0.000000,0.000000,0,3,,,3;5;4;,19.5;19.8;20.2;,0.30;0.40;,"<3;19.50;0;0><5; 19.80;0.30;0.00><4; 20.20;0.40;0.00>"
1559,4,3,19.48,19.90,0.02,1,0.42,1,1,2,1,15.00,0.000,0.000,0.200,0.000000,0.000000,0.000000,0.000000,0.000000,0,3,,,4;5;3;,19.5;19.6;19.9;,0.15;0.25;,"<4;19.50;0;0><5; 19.65;0.15;0.00><3; 19.90;0.25;0.00>"
1560,1,2,19.54,36.90,0.06,1,17.36,1,1,1,1,30.00,0.000,0.000,10.095,0.000000,0.000000,0.000000,0.000000,0.000000,0,3,,,1;5;2;,19.6;36.7;36.9;,17.08;0.22;,"<1;19.60;0;0><5; 36.68;17.08;0.00><2; 36.90;0.22;0.00>"
1561,2,1,19.54,19.90,0.06,1,0.36,1,1,2,1,30.00,0.000,0.000,0.190,0.000000,0.000000,0.000000,0.000000,0.000000,0,3,,,2;5;1;,19.6;19.7;19.9;,0.10;0.20;,"<2;19.60;0;0><5; 19.70;0.10;0.00><1; 19.90;0.20;0.00>"
1562,4,3,19.54,19.90,0.06,1,0.36,1,1,1,1,20.00,0.000,0.000,0.200,0.000000,0.000000,0.000000,0.000000,0.000000,0,3,,,4;5;3;,19.6;19.7;19.9;,0.11;0.19;,"<4;19.60;0;0><5; 19.71;0.11;0.00><3; 19.90;0.19;0.00>"
1563,3,4,19.54,20.20,0.06,1,0.66,1,1,1,1,10.00,0.000,0.000,0.200,0.000000,0.000000,0.000000,0.000000,0.000000,0,3,,,3;5;4;,19.6;19.7;20.2;,0.12;0.48;,"<3;19.60;0;0><5; 19.72;0.12;0.00><4; 20.20;0.48;0.00>"
1564,1,2,19.60,36.90,-0.00,1,17.30,1,1,1,1,10.00,0.000,0.000,10.095,0.000000,0.000000,0.000000,0.000000,0.000000,0,3,,,1;5;2;,19.6;36.7;36.9;,17.14;0.16;,"<1;19.60;0;0><5; 36.74;17.14;0.00><2; 36.90;0.16;0.00>"
1565,2,1,19.60,20.00,-0.00,1,0.40,1,1,1,1,1.00,0.000,0.000,0.190,0.000000,0.000000,0.000000,0.000000,0.000000,0,3,,,2;5;1;,19.6;19.8;20.0;,0.16;0.24;,"<2;19.60;0;0><5; 19.76;0.16;0.00><1; 20.00;0.24;0.00>"
1566,4,3,19.60,20.00,-0.00,1,0.40,1,1,1,1,10.00,0.000,0.000,0.200,0.000000,0.000000,0.000000,0.000000,0.000000,0,3,,,4;5;3;,19.6;19.8;20.0;,0.17;0.23;,"<4;19.60;0;0><5; 19.77;0.17;0.00><3; 20.00;0.23;0.00>"
1567,3,4,19.60,20.30,-0.00,1,0.70,1,1,1,1,10.00,0.000,0.000,0.200,0.000000,0.000000,0.000000,0.000000,0.000000,0,3,,,3;5;4;,19.6;19.8;20.3;,0.18;0.52;,"<3;19.60;0;0><5; 19.78;0.18;0.00><4; 20.30;0.52;0.00>"
1568,1,2,19.66,37.00,0.04,1,17.34,1,1,1,1,30.00,0.000,0.000,10.095,0.000000,0.000000,0.000000,0.000000,0.000000,0,3,,,1;5;2;,19.7;36.8;37.0;,17.10;0.20;,"<1;19.70;0;0><5; 36.80;17.10;0.00><2; 37.00;0.20;0.00>"
1569,4,3,19.66,20.00,0.04,1,0.34,1,1,1,1,15.00,0.000,0.000,0.200,0.000000,0.000000,0.000000,0.000000,0.000000,0,3,,,4;5;3;,19.7;19.8;20.0;,0.13;0.17;,"<4;19.70;0;0><5; 19.83;0.13;0.00><3; 20.00;0.17;0.00>"
1570,2,1,19.66,20.00,0.04,1,0.34,1,1,1,1,15.00,0.000,0.000,0.190,0.000000,0.000000,0.000000,0.000000,0.000000,0,3,,,2;5;1;,19.7;19.8;20.0;,0.12;0.18;,"<2;19.70;0;0><5; 19.82;0.12;0.00><1; 20.00;0.18;0.00>"
1571,3,4,19.66,20.30,0.04,1,0.64,1,1,1,1,15.00,0.000,0.000,0.200,0.000000,0.000000,0.000000,0.000000,0.000000,0,3,,,3;5;4;,19.7;19.8;20.3;,0.14;0.46;,"<3;19.70;0;0><5; 19.84;0.14;0.00><4; 20.30;0.46;0.00>"
1572,3,2,19.70,20.10,-0.00,1,0.40,1,1,1,1,10.00,0.000,0.000,0.197,0.000000,0.000000,0.000000,0.000000,0.000000,0,3,,,3;5;2;,19.7;19.9;20.1;,0.18;0.22;,"<3;19.70;0;0><5; 19.88;0.18;0.00><2; 20.10;0.22;0.00>"
1573,4,1,19.70,20.10,-0.00,1,0.40,1,1,1,1,10.00,0.000,0.000,0.193,0.000000,0.000000,0.000000,0.000000,0.000000,0,3,,,4;5;1;,19.7;19.9;20.1;,0.17;0.23;,"<4;19.70;0;0><5; 19.87;0.17;0.00><1; 20.10;0.23;0.00>"
1574,1,3,19.70,38.20,-0.00,1,18.50,1,1,1,1,30.00,0.000,0.000,10.102,0.000000,0.000000,0.000000,0.000000,0.000000,0,3,,,1;5;3;,19.7;38.0;38.2;,18.30;0.20;,"<1;19.70;0;0><5; 38.00;18.30;0.00><3; 38.20;0.20;0.00>"
1575,2,4,19.70,20.30,-0.00,1,0.60,1,1,1,1,20.00,0.000,0.000,0.193,0.000000,0.000000,0.000000,0.000000,0.000000,0,3,,,2;5;4;,19.7;19.9;20.3;,0.16;0.44;,"<2;19.70;0;0><5; 19.86;0.16;0.00><4; 20.30;0.44;0.00>"
1576,1,2,19.72,37.10,0.08,1,17.38,1,1,1,1,10.00,0.000,0.000,10.095,0.000000,0.000000,0.000000,0.000000,0.000000,0,3,,,1;5;2;,19.8;36.9;37.1;,17.06;0.24;,"<1;19.80;0;0><5; 36.86;17.06;0.00><2; 37.10;0.24;0.00>"
1577,4,3,19.72,20.10,0.08,1,0.38,1,1,2,1,30.00,0.000,0.000,0.200,0.000000,0.000000,0.000000,0.000000,0.000000,0,3,,,4;5;3;,19.8;19.9;20.1;,0.09;0.21;,"<4;19.80;0;0><5; 19.89;0.09;0.00><3; 20.10;0.21;0.00>"
