from_zone_id,to_zone_id,number_of_agents,number_of_agents_completing_trips,trip_time_in_min,distance
25,7,18,18,3.95925,1.68
25,8,1,1,6.34802,2.3385
25,9,33,33,6.58707,2.191
25,11,47,47,11.8303,1.69384
25,12,1,1,10.657,2.44128
25,13,25,25,15.6066,3.04851
25,14,30,30,16.8512,3.6945
25,15,11,11,15.9754,3.44406
25,16,5,5,9.94503,3.117
25,17,3,3,16.536,3.1297
25,18,11,11,12.949,3.83287
25,19,7,7,2.84063,1.07189
25,20,10,10,1.92917,0.6626
25,21,28,28,6.60339,2.16
25,22,7,7,5.45505,1.56913
25,23,4,4,5.26033,1.9764
25,24,32,32,12.5651,1.76388
25,26,5,5,1.59011,0.5324
25,27,8,8,2.88622,0.9889
25,28,4,4,8.22089,1.65386
25,30,3,3,13.6063,1.66598
25,31,17,17,3.98674,1.44177
25,32,2,2,21.6129,3.22481
25,33,3,3,3.8724,1.6399
25,34,33,33,2.98399,1.0218
25,35,2,2,9.14294,2.7868
25,36,3,3,12.4668,3.07718
25,37,12,12,1.48501,0.5055
25,38,29,29,5.43155,2.1315
25,39,3,3,3.39457,1.2812
25,41,18,18,19.7732,3.88007
26,1,9,9,25.4567,2.98956
26,2,7,7,18.4511,2.05986
26,3,12,12,2.82114,1.10323
26,5,2,2,13.623,2.87093
26,6,3,3,12.8961,3.24503
26,7,9,9,6.15708,2.55503
26,8,1,1,15.7457,2.42636
26,9,13,13,11.9918,3.44046
26,10,2,2,15.0917,2.32413
26,11,39,39,12.1631,1.48068
26,13,10,10,8.61475,2.81807
26,14,12,12,9.49221,3.4451
26,15,3,3,8.35636,3.23875
26,16,5,5,7.17104,2.47083
26,17,3,3,5.59953,2.13173
26,18,18,18,7.01414,3.02379
26,19,5,5,5.53171,1.94095
26,20,6,6,4.63976,1.97883
26,21,6,6,15.3152,3.25474
26,22,4,4,13.1413,2.15836
26,23,4,4,9.6866,2.64066
26,24,21,21,12.4672,1.77088
26,25,2,2,1.60284,0.5324
26,27,10,10,5.32589,1.34643
26,28,6,6,11.0666,1.481
26,30,3,3,16.3973,1.67298
26,31,12,12,2.20513,0.74766
26,32,8,8,24.7017,2.53406
26,33,1,1,10.6492,2.45683
26,34,20,20,1.13418,0.38813
26,35,1,1,5.12433,2.14063
26,37,14,14,2.27866,0.85793
26,38,10,10,11.7814,3.26075
26,39,2,2,19.8776,2.29383
26,40,1,1,11.4532,2.74973
26,41,39,39,24.763,3.24006
27,1,17,17,25.4878,3.39348
27,2,14,14,17.4179,2.50682
27,3,80,80,2.778,1.10749
27,4,2,2,2.54395,0.821
27,5,10,10,6.25276,1.5314
27,6,13,13,6.44145,1.9055
27,7,9,9,7.8336,2.208
27,8,1,1,7.69745,3.3129
27,9,62,62,13.3516,3.3781
27,10,5,5,10.6869,2.7774
27,11,81,81,11.7108,3.45294
27,12,1,1,19.699,3.64206
27,13,8,8,15.1444,3.77428
27,14,12,12,13.7307,4.54067
27,15,2,2,14.7167,3.96268
27,16,9,9,13.9238,3.44252
27,17,17,17,24.3017,3.00631
27,18,17,17,26.8655,4.05729
27,19,25,25,5.49343,1.1165
27,20,18,18,7.04202,1.6108
27,21,48,48,12.5285,3.1344
27,22,25,25,10.1321,2.61163
27,23,11,11,14.6814,3.23408
27,24,61,61,14.7643,3.49135
27,25,4,4,2.85504,0.9889
27,26,9,9,3.51339,1.3407
27,28,18,18,15.5472,2.67968
27,30,8,8,15.2911,3.01381
27,31,26,26,3.53733,1.14041
27,32,16,16,25.3551,2.97424
27,33,7,7,5.28934,1.1173
27,34,43,43,2.5318,0.91318
27,35,1,1,5.42188,2.86456
27,36,6,6,20.4578,3.74309
27,37,20,20,1.40583,0.483795
27,38,18,18,8.11822,2.0907
27,39,7,7,8.10364,2.3237
27,40,2,2,15.3568,3.65948
27,41,67,67,25.2418,3.63565
28,1,14,14,30.8906,5.00693
28,2,6,6,17.6052,4.08538
28,3,44,44,7.09498,2.70291
28,5,12,12,7.53847,3.16255
28,6,11,11,8.9041,3.76525
28,7,9,9,8.91909,3.39622
28,9,20,20,4.102,1.02806
28,10,1,1,3.40387,1.44486
28,11,82,82,2.30278,0.957439
28,13,14,14,5.6153,2.48686
28,14,17,17,7.07973,3.14545
28,15,6,6,6.69287,3.00784
28,16,8,8,9.3075,4.18123
28,17,16,16,16.5755,4.35187
28,18,15,15,19.1706,5.05871
28,19,8,8,5.96053,2.39118
28,20,10,10,5.73354,1.97091
28,21,23,23,5.26889,1.56456
28,22,8,8,3.47285,0.69486
28,23,8,8,2.79316,1.15316
28,24,50,50,3.2701,1.23973
28,25,2,2,3.29892,1.474
28,26,6,6,5.55797,1.97628
28,27,16,16,10.1768,2.84142
28,30,5,5,1.48693,0.54159
28,31,33,33,8.143,2.79501
28,32,5,5,24.119,4.6076
28,33,7,7,13.3737,3.82157
28,34,35,35,6.9363,2.38204
28,35,6,6,10.4289,4.41874
28,36,3,3,6.15023,2.57222
28,37,23,23,7.5613,2.5322
28,38,29,29,9.76917,3.84292
28,39,5,5,2.22632,0.83033
28,40,3,3,6.23301,2.72012
28,41,43,43,30.6117,5.37167
30,5,1,1,17.5895,4.29788
30,36,1,1,6.5907,2.5823
31,1,21,21,10.383,1.7174
31,2,25,25,2.80611,0.7877
31,3,73,73,2.61419,1.06349
31,4,2,2,4.54193,1.7648
31,5,10,10,11.9935,2.7765
31,6,14,14,11.4886,3.17213
31,7,9,9,12.5898,3.30904
31,8,1,1,10.144,3.47846
31,9,39,39,17.2312,4.10109
31,10,3,3,11.8643,3.46776
31,11,79,79,17.7918,2.45956
31,12,2,2,4.66724,2.16686
31,13,43,43,5.92938,2.0668
31,14,23,23,7.92596,2.69383
31,15,10,10,7.81246,2.48748
31,16,13,13,5.86559,1.71956
31,17,22,22,9.82094,1.2856
31,18,22,22,11.7084,2.2473
31,19,25,25,10.8941,2.31641
31,20,10,10,9.23524,2.50534
31,21,28,28,17.3439,4.2771
31,22,12,12,19.8086,3.27911
31,23,5,5,22.6614,3.38311
31,24,60,60,20.1701,2.80776
31,25,6,6,4.2231,1.44466
31,26,10,10,2.18428,0.74766
31,27,15,15,5.55168,1.32733
31,28,14,14,18.2331,2.7503
31,30,8,8,19.039,2.68703
31,32,20,20,9.77621,1.2619
31,33,8,8,11.5735,2.43773
31,34,49,49,1.06259,0.35953
31,36,7,7,5.64459,2.16869
31,37,23,23,3.05664,0.860476
31,38,18,18,13.1947,3.30651
31,39,3,3,13.4479,3.24673
31,40,2,2,8.67874,1.99846
31,41,95,95,10.8495,1.9679
32,1,32,32,1.83044,0.9323
32,2,23,23,4.85833,1.35774
32,3,26,26,15.1024,2.59805
32,4,1,1,19.2643,3.5512
32,5,3,3,25.4302,4.2616
32,6,8,8,24.0618,5.01044
32,7,5,5,17.8313,4.90496
32,9,34,34,28.2366,5.69275
32,10,3,3,15.9685,5.50317
32,11,42,42,25.3639,4.65391
32,13,31,31,7.98142,2.67087
32,14,18,18,5.88554,2.84602
32,15,7,7,5.13815,2.63967
32,16,8,8,3.01595,1.46278
32,17,18,18,1.45731,0.5005
32,18,8,8,3.48564,1.4622
32,19,18,18,20.8391,4.13952
32,20,16,16,22.7225,4.33072
32,21,21,21,25.5146,5.86226
32,22,13,13,29.7159,5.05421
32,23,8,8,26.4724,5.41116
32,24,33,33,21.6981,5.14196
32,25,4,4,22.0486,3.2318
32,26,7,7,10.9946,2.53406
32,27,10,10,16.9154,2.82736
32,28,11,11,26.1851,4.66944
32,30,7,7,28.9654,5.072
32,31,25,25,4.86066,1.52625
32,33,7,7,19.8436,3.99026
32,34,43,43,3.53027,1.20298
32,35,6,6,2.87243,0.9948
32,36,4,4,5.84648,2.73626
32,37,14,14,17.0157,2.87426
32,38,13,13,25.1432,4.97464
32,39,8,8,25.9179,5.07708
32,41,32,32,2.51593,1.1828
33,1,1,1,20.5696,4.303
33,2,2,2,19.929,3.3733
33,3,7,7,4.53738,1.8662
33,4,5,5,4.05966,1.6062
33,5,10,10,1.83448,0.9189
33,6,9,9,2.45978,1.293
33,7,3,3,3.98183,1.5955
33,8,1,1,11.2225,2.7004
33,9,28,28,9.29299,2.7656
33,10,1,1,8.26245,2.8585
33,11,14,14,12.6658,3.61454
33,13,4,4,16.764,4.84702
33,14,6,6,21.7079,5.27943
33,15,1,1,13.6236,5.41012
33,16,2,2,17.6498,4.49978
33,17,1,1,20.2455,3.8712
33,18,5,5,11.6567,5.12271
33,19,8,8,1.46684,0.504
33,20,6,6,2.99918,1.029
33,21,24,24,8.15773,2.5219
33,22,9,9,11.6633,2.83267
33,23,3,3,8.1652,3.1
33,24,13,13,15.7672,3.91953
33,26,5,5,6.84327,2.45683
33,27,3,3,2.59399,1.1173
33,28,3,3,7.44548,2.85603
33,30,1,1,9.34021,3.19006
33,31,6,6,7.46051,2.48382
33,32,1,1,31.6006,4.69293
33,34,6,6,6.65202,2.24541
33,35,1,1,13.3737,4.312
33,36,1,1,20.9149,4.85349
33,37,5,5,3.08759,1.1641
33,38,5,5,4.0981,1.4782
33,41,9,9,21.2975,4.83531
34,1,23,23,10.3547,1.56273
34,2,33,33,2.30416,0.63303
34,3,82,82,1.64814,0.709853
34,4,2,2,7.62543,1.64753
34,5,12,12,10.0312,2.46991
34,6,16,16,10.5259,2.8496
34,7,15,15,9.36996,2.89243
34,8,2,2,8.06732,3.39353
34,9,60,60,16.3385,3.32893
34,10,4,4,9.27444,2.99972
34,11,93,93,14.3939,2.04271
34,12,3,3,7.05939,1.76993
34,13,48,48,4.78614,1.66987
34,14,28,28,7.49453,2.2969
34,15,11,11,7.03013,2.09055
34,16,15,15,5.23798,1.32263
34,17,24,24,2.06292,0.7123
34,18,23,23,11.621,2.09263
34,19,28,28,9.41758,2.0774
34,20,10,10,5.16386,2.1147
34,21,33,33,16.5079,4.01218
34,22,12,12,14.5067,2.80155
34,23,9,9,13.2639,3.13666
34,24,60,60,14.7644,2.3366
34,25,5,5,3.54222,1.0343
34,26,10,10,1.14263,0.38813
34,27,16,16,4.5708,0.934208
34,28,20,20,13.2237,2.03086
34,30,13,13,17.2035,2.25138
34,31,32,32,1.058,0.35953
34,32,22,22,9.24753,1.10723
34,33,9,9,9.4137,2.03341
34,35,2,2,4.42059,0.99243
34,36,5,5,5.75333,1.77838
34,37,24,24,1.40442,0.4793
34,38,17,17,12.7958,3.0516
34,39,7,7,16.7402,2.86728
34,40,3,3,8.68264,1.60153
34,41,102,102,10.2725,1.81323
35,1,24,24,3.00644,1.35826
35,2,9,9,3.13679,1.5187
35,3,6,6,12.619,2.87485
35,6,2,2,18.2241,4.76316
35,7,1,1,10.2931,4.4534
35,8,1,1,25.9938,5.5583
35,9,10,10,22.4389,5.30808
35,11,11,11,19.2038,3.71114
35,13,9,9,4.91708,2.18204
35,14,14,14,4.63009,2.21664
35,15,13,13,3.97596,2.01029
35,16,5,5,1.87789,0.8334
35,17,9,9,1.43361,0.4943
35,18,17,17,3.36998,1.38636
35,19,5,5,17.8152,3.91814
35,20,3,3,16.2328,3.8772
35,21,8,8,22.3233,5.53287
35,22,5,5,18.0529,4.72752
35,23,4,4,17.5263,4.7353
35,24,9,9,9.9819,3.3332
35,25,2,2,12.5457,2.7868
35,26,1,1,13.375,2.14063
35,27,4,4,15.7142,3.14974
35,28,4,4,17.1984,4.48352
35,30,1,1,22.7173,5.42446
35,31,5,5,9.49841,1.38936
35,32,8,8,2.92025,0.9948
35,33,1,1,11.5234,3.97496
35,34,9,9,8.73978,0.99243
35,36,5,5,4.31793,2.10688
35,37,2,2,14.4188,2.85226
35,38,5,5,23.4012,5.3286
35,39,2,2,21.6729,4.61367
35,41,51,51,3.48769,1.60876
36,1,10,10,4.42003,2.17796
36,2,3,3,5.03518,2.35865
36,3,9,9,20.7573,3.67623
36,5,1,1,28.7339,5.26759
36,6,1,1,25.9337,5.9062
36,9,8,8,35.1829,6.03586
36,11,12,12,27.528,4.48507
36,12,1,1,2.46985,1.0255
36,13,8,8,1.54768,0.64204
36,14,12,12,1.85222,0.82354
36,15,1,1,1.43341,0.61719
36,16,12,12,3.33937,1.6531
36,17,9,9,4.47883,2.09798
36,18,4,4,4.54866,2.20606
36,19,5,5,20.4876,4.59168
36,20,2,2,19.9395,4.69787
36,21,5,5,31.6949,6.1426
36,22,2,2,11.1584,3.24958
36,23,1,1,24.2067,6.0481
36,24,6,6,35.3687,6.07138
36,26,2,2,15.0299,3.01916
36,27,3,3,41.0899,4.0076
36,28,4,4,16.6245,4.23883
36,30,1,1,6.18683,2.5823
36,31,5,5,20.7312,2.19845
36,32,10,10,6.17967,2.7382
36,34,7,7,14.7733,1.77176
36,35,2,2,4.33054,2.10688
36,37,3,3,16.5582,3.66023
36,38,2,2,22.3555,5.95915
36,41,38,38,4.77268,2.42846
37,1,20,20,25.1306,3.13549
37,2,16,16,15.4853,2.16348
37,3,99,99,1.68078,0.752349
37,4,2,2,7.30151,0.7994
37,5,11,11,5.88193,1.5098
37,6,14,14,6.46558,1.8839
37,7,27,27,3.69991,1.5753
37,9,19,19,8.50107,2.57181
37,10,1,1,6.66718,2.1657
37,11,94,94,13.8187,2.2457
37,12,1,1,7.67419,3.5224
37,13,17,17,9.8979,3.42234
37,14,14,14,15.4393,4.10305
37,15,2,2,9.73206,3.84302
37,16,10,10,14.7527,3.15025
37,17,18,18,23.8502,2.69318
37,18,19,19,25.5488,3.62111
37,19,27,27,2.04387,0.7057
37,20,9,9,3.05129,0.9991
37,21,26,26,9.61062,2.5017
37,22,13,13,6.73624,1.99993
37,23,6,6,6.30454,2.4072
37,24,62,62,15.1031,2.50568
37,25,5,5,1.49072,0.5055
37,26,12,12,2.41216,0.85603
37,27,13,13,1.43665,0.486438
37,28,14,14,11.2743,2.16646
37,30,2,2,8.25998,2.41562
37,31,28,28,2.43633,0.845942
37,32,18,18,24.8389,2.64736
37,33,8,8,5.23872,1.0957
37,34,46,46,1.42192,0.4793
37,35,6,6,16.4471,2.83437
37,36,9,9,19.4395,3.706
37,38,19,19,8.47748,2.0691
37,39,2,2,4.66162,1.712
37,40,1,1,11.8603,3.354
37,41,76,76,24.1747,3.34433
38,1,2,2,22.4074,5.2764
38,2,1,1,19.8819,4.3467
38,3,2,2,5.96744,2.8396
38,6,3,3,3.2686,1.4666
38,7,3,3,3.17387,1.3397
38,9,5,5,6.51771,2.5098
38,11,1,1,10.5,4.12363
38,13,1,1,24.809,5.6258
38,14,1,1,26.2647,6.25283
38,18,2,2,29.8045,5.8063
38,19,2,2,2.90265,0.9975
38,20,2,2,5.99344,1.4085
38,21,3,3,9.11658,2.2661
38,26,1,1,6.85162,3.00653
38,27,1,1,5.14508,2.0907
38,30,1,1,9.18597,3.73076
38,32,2,2,31.293,4.8209
38,34,2,2,7.24167,3.1399
38,36,1,1,23.9014,5.82689
38,37,2,2,4.64981,2.04795
38,41,1,1,30.4433,5.5269
39,1,1,1,23.7332,5.42653
39,9,1,1,2.44794,0.89893
39,11,2,2,4.17358,1.58272
39,13,1,1,8.51556,3.46987
39,14,1,1,8.8009,3.83715
39,25,1,1,3.26758,1.2812
39,28,1,1,2.19568,0.83033
39,33,1,1,5.41284,2.4048
39,37,1,1,4.13348,1.712
39,41,2,2,21.0554,5.67703
40,14,1,1,2.47583,1.10657
40,23,1,1,8.8363,3.63102
40,41,1,1,4.91595,2.71149
41,1,50,50,1.20859,0.6245
41,2,42,42,6.33721,2.18633
41,3,41,41,18.4038,3.39905
41,5,7,7,24.3196,5.09721
41,6,10,10,26.1648,5.61388
41,7,6,6,18.9212,5.55896
41,8,2,2,25.0755,6.66386
41,9,61,61,34.5958,6.30889
41,10,5,5,25.2445,5.98204
41,11,75,75,30.0518,5.67881
41,12,2,2,9.34344,3.20365
41,13,35,35,5.72161,3.10359
41,14,88,88,4.83227,2.53822
41,15,38,38,4.39254,2.33187
41,16,55,55,2.31474,1.15498
41,17,52,52,2.87854,1.1998
41,18,48,48,2.75672,1.1544
41,19,20,20,21.6171,4.72292
41,20,18,18,23.4222,5.01488
41,21,38,38,32.1497,6.53023
41,22,17,17,34.9839,5.76957
41,23,10,10,27.8899,6.11818
41,24,51,51,21.824,5.5309
41,25,5,5,18.6985,3.9879
41,26,20,20,16.2041,3.24159
41,27,10,10,20.8395,3.53383
41,28,21,21,29.3378,5.73
41,30,9,9,32.9618,5.80083
41,31,59,59,15.2169,2.11082
41,32,59,59,3.20971,1.38193
41,33,7,7,21.9077,4.5535
41,34,95,95,14.0001,1.8462
41,35,13,13,3.4199,1.60876
41,36,20,20,4.72819,2.42846
41,37,22,22,21.7809,3.68552
41,38,11,11,24.832,5.69186
41,39,11,11,35.5963,5.73457
41,40,3,3,5.07977,2.71149
