from_node_id,to_node_id,link_id_from_to,day_no,timestamp_in_min,travel_time_in_min,delay_in_min,link_in_volume_number_of_veh,link_out_volume_number_of_veh,link_volume_in_veh_per_hour_per_lane,link_volume_in_veh_per_hour_for_all_lanes,density_in_veh_per_distance_per_lane,speed,queue_length_percentage,number_of_queued_vehicles,cumulative_arrival_count,cumulative_departure_count,total_energy,total_CO2,total_NOX,total_CO,total_HC,total_PM,total_PM2.5
30,31,30->31,1,615,  1.50,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,40.00,0.00,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
30,31,30->31,1,616,  1.50,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,40.00,0.00,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
30,31,30->31,1,617,  1.50,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,40.00,0.00,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
30,31,30->31,1,618,  1.50,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,40.00,0.00,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
30,31,30->31,1,619,  1.50,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,40.00,0.00,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
30,31,30->31,1,620,  1.50,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,40.00,0.00,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
30,31,30->31,1,621,  1.50,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,40.00,0.00,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
30,31,30->31,1,622,  1.50,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,40.00,0.00,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
30,31,30->31,1,623,  1.50,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,40.00,0.00,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
30,31,30->31,1,624,  1.50,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,40.00,0.00,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
30,31,30->31,1,625,  1.50,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,40.00,0.00,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
30,31,30->31,1,626,  1.50,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,40.00,0.00,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
30,31,30->31,1,627,  1.50,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,40.00,0.00,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
30,31,30->31,1,628,  1.50,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,40.00,0.00,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
30,31,30->31,1,629,  1.50,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,40.00,0.00,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
30,31,30->31,1,630,  1.50,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,40.00,0.00,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
30,31,30->31,1,631,  1.50,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,40.00,0.00,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
30,31,30->31,1,632,  1.50,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,40.00,0.00,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
30,31,30->31,1,633,  1.50,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,40.00,0.00,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
30,31,30->31,1,634,  1.50,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,40.00,0.00,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
30,31,30->31,1,635,  1.50,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,40.00,0.00,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
30,31,30->31,1,636,  1.50,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,40.00,0.00,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
30,31,30->31,1,637,  1.50,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,40.00,0.00,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
30,31,30->31,1,638,  1.50,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,40.00,0.00,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
30,31,30->31,1,639,  1.50,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,40.00,0.00,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
30,31,30->31,1,640,  1.50,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,40.00,0.00,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
30,31,30->31,1,641,  1.50,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,40.00,0.00,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
30,31,30->31,1,642,  1.50,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,40.00,0.00,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
30,31,30->31,1,643,  1.50,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,40.00,0.00,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
30,31,30->31,1,644,  1.50,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,40.00,0.00,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
30,31,30->31,1,645,  1.50,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,40.00,0.00,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
30,31,30->31,1,646,  1.50,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,40.00,0.00,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
30,31,30->31,1,647,  1.50,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,40.00,0.00,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
30,31,30->31,1,648,  1.50,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,40.00,0.00,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
30,31,30->31,1,649,  1.50,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,40.00,0.00,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
30,31,30->31,1,650,  1.50,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,40.00,0.00,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
30,31,30->31,1,651,  1.50,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,40.00,0.00,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
30,31,30->31,1,652,  1.50,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,40.00,0.00,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
30,31,30->31,1,653,  1.50,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,40.00,0.00,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
30,31,30->31,1,654,  1.50,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,40.00,0.00,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
30,31,30->31,1,655,  1.50,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,40.00,0.00,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
30,31,30->31,1,656,  1.50,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,40.00,0.00,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
30,31,30->31,1,657,  1.50,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,40.00,0.00,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
30,31,30->31,1,658,  1.50,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,40.00,0.00,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
30,31,30->31,1,659,  1.50,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,40.00,0.00,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
30,31,30->31,1,660,  1.50,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,40.00,0.00,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
30,31,30->31,1,661,  1.50,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,40.00,0.00,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
30,31,30->31,1,662,  1.50,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,40.00,0.00,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
30,31,30->31,1,663,  1.50,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,40.00,0.00,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
30,31,30->31,1,664,  1.50,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,40.00,0.00,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
30,31,30->31,1,665,  1.50,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,40.00,0.00,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
30,31,30->31,1,666,  1.50,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,40.00,0.00,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
30,31,30->31,1,667,  1.50,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,40.00,0.00,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
30,31,30->31,1,668,  1.50,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,40.00,0.00,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
30,31,30->31,1,669,  1.50,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,40.00,0.00,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
30,31,30->31,1,670,  1.50,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,40.00,0.00,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
30,31,30->31,1,671,  1.50,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,40.00,0.00,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
30,31,30->31,1,672,  1.50,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,40.00,0.00,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
30,31,30->31,1,673,  1.50,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,40.00,0.00,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
30,31,30->31,1,674,  1.50,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,40.00,0.00,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
30,31,30->31,1,675,  1.50,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,40.00,0.00,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
30,31,30->31,1,676,  1.50,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,40.00,0.00,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
30,31,30->31,1,677,  1.50,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,40.00,0.00,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
30,31,30->31,1,678,  1.50,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,40.00,0.00,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
30,31,30->31,1,679,  1.50,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,40.00,0.00,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
30,31,30->31,1,680,  1.50,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,40.00,0.00,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
30,31,30->31,1,681,  1.50,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,40.00,0.00,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
30,31,30->31,1,682,  1.50,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,40.00,0.00,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
30,31,30->31,1,683,  1.50,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,40.00,0.00,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
30,31,30->31,1,684,  1.50,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,40.00,0.00,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
30,31,30->31,1,685,  1.50,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,40.00,0.00,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
30,31,30->31,1,686,  1.50,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,40.00,0.00,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
30,31,30->31,1,687,  1.50,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,40.00,0.00,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
30,31,30->31,1,688,  1.50,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,40.00,0.00,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
30,31,30->31,1,689,  1.50,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,40.00,0.00,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
30,31,30->31,1,690,  1.50,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,40.00,0.00,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
30,31,30->31,1,691,  1.50,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,40.00,0.00,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
30,31,30->31,1,692,  1.50,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,40.00,0.00,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
30,31,30->31,1,693,  1.50,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,40.00,0.00,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
30,31,30->31,1,694,  1.50,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,40.00,0.00,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
30,31,30->31,1,695,  1.50,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,40.00,0.00,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
30,31,30->31,1,696,  1.50,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,40.00,0.00,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
30,31,30->31,1,697,  1.50,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,40.00,0.00,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
30,31,30->31,1,698,  1.50,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,40.00,0.00,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
30,31,30->31,1,699,  1.50,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,40.00,0.00,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
30,31,30->31,1,700,  1.50,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,40.00,0.00,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
30,31,30->31,1,701,  1.50,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,40.00,0.00,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
30,31,30->31,1,702,  1.50,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,40.00,0.00,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
30,31,30->31,1,703,  1.50,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,40.00,0.00,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
30,31,30->31,1,704,  1.50,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,40.00,0.00,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
30,31,30->31,1,705,  1.50,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,40.00,0.00,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
30,31,30->31,1,706,  1.50,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,40.00,0.00,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
30,31,30->31,1,707,  1.50,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,40.00,0.00,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
30,31,30->31,1,708,  1.50,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,40.00,0.00,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
30,31,30->31,1,709,  1.50,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,40.00,0.00,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
30,31,30->31,1,710,  1.50,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,40.00,0.00,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
30,31,30->31,1,711,  1.50,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,40.00,0.00,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
30,31,30->31,1,712,  1.50,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,40.00,0.00,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
30,31,30->31,1,713,  1.50,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,40.00,0.00,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
30,31,30->31,1,714,  1.50,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,40.00,0.00,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
30,31,30->31,1,715,  1.50,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,40.00,0.00,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
30,31,30->31,1,716,  1.50,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,40.00,0.00,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
30,31,30->31,1,717,  1.50,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,40.00,0.00,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
30,31,30->31,1,718,  1.50,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,40.00,0.00,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
30,31,30->31,1,719,  1.50,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,40.00,0.00,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
30,31,30->31,1,720,  1.50,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,40.00,0.00,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
30,31,30->31,1,721,  1.50,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,40.00,0.00,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
30,31,30->31,1,722,  1.50,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,40.00,0.00,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
30,31,30->31,1,723,  1.50,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,40.00,0.00,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
30,31,30->31,1,724,  1.50,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,40.00,0.00,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
30,31,30->31,1,725,  1.50,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,40.00,0.00,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
30,31,30->31,1,726,  1.50,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,40.00,0.00,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
30,31,30->31,1,727,  1.50,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,40.00,0.00,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
30,31,30->31,1,728,  1.50,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,40.00,0.00,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
30,31,30->31,1,729,  1.50,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,40.00,0.00,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
30,31,30->31,1,730,  1.50,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,40.00,0.00,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
30,31,30->31,1,731,  1.50,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,40.00,0.00,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
30,31,30->31,1,732,  1.50,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,40.00,0.00,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
30,31,30->31,1,733,  1.50,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,40.00,0.00,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
30,31,30->31,1,734,  1.50,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,40.00,0.00,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
30,31,30->31,1,735,  1.50,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,40.00,0.00,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
30,31,30->31,1,736,  1.50,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,40.00,0.00,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
30,31,30->31,1,737,  1.50,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,40.00,0.00,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
30,31,30->31,1,738,  1.50,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,40.00,0.00,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
30,31,30->31,1,739,  1.50,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,40.00,0.00,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
30,31,30->31,1,740,  1.50,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,40.00,0.00,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
30,31,30->31,1,741,  1.50,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,40.00,0.00,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
30,31,30->31,1,742,  1.50,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,40.00,0.00,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
30,31,30->31,1,743,  1.50,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,40.00,0.00,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
30,31,30->31,1,744,  1.50,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,40.00,0.00,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
30,31,30->31,1,745,  1.50,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,40.00,0.00,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
30,31,30->31,1,746,  1.50,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,40.00,0.00,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
30,31,30->31,1,747,  1.50,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,40.00,0.00,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
30,31,30->31,1,748,  1.50,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,40.00,0.00,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
30,31,30->31,1,749,  1.50,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,40.00,0.00,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
30,31,30->31,1,750,  1.50,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,40.00,0.00,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
30,31,30->31,1,751,  1.50,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,40.00,0.00,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
30,31,30->31,1,752,  1.50,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,40.00,0.00,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
30,31,30->31,1,753,  1.50,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,40.00,0.00,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
30,31,30->31,1,754,  1.50,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,40.00,0.00,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
30,31,30->31,1,755,  1.50,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,40.00,0.00,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
30,31,30->31,1,756,  1.50,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,40.00,0.00,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
